*SOM N DAILY OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.7.2.000 -release      OCT 15, 2021; 17:59:34
                                                                                
*RUN   1        :             CSM335_date_1 MZCER047 ITSA1301    1              
 MODEL          : MZCER047 - Maize                                              
 EXPERIMENT     : ITSA1301 SG CALIBRATION SETUP OF SORGHUM SOWING DATES         
 DATA PATH      :                                                               
 TREATMENT  1   :             CSM335_date_1 MZCER047                            
  
!                                                                                                                                                                                                                                                                                                                                                                                                                                                Cumul.
!               <---- SOM N in top layers ----> <---------------- Total Soil Organic Nitrogen ----------------> <-------- Active Soil Organic Nitrogen (SOM1) --------> <---- Intermediate Soil Organic N (SOM2) -----> <------- Passive Soil Organic N (SOM3) -------> <----------------- Litter Nitrogen -------------------> <------------- Metabolic Litter Nitrogen -------------> <------------ Structural Litter Nitrogen ------------->  Res. N
!               20cm-kg  20cm-% 40cm-kg  40cm-%   Total Surface    Soil     0-5    5-15   15-30   30-60  60-120 Surface    Soil     0-5    5-15   15-30   30-60  60-120    Soil     0-5    5-15   15-30   30-60  60-120    Soil     0-5    5-15   15-30   30-60  60-120 Surface    Soil     0-5    5-15   15-30   30-60  60-120 Surface    Soil     0-5    5-15   15-30   30-60  60-120 Surface    Soil     0-5    5-15   15-30   30-60  60-120 (kg/ha)
@YEAR DOY   DAS  SNS20D  SN%20D  SNS40D  SN%40D    SOND    SN0D    SNTD    SN1D    SN2D    SN3D    SN4D   SN5+D   S1N0D   S1NTD   S1N1D   S1N2D   S1N3D   S1N4D  S1N5+D   S2NTD   S2N1D   S2N2D   S2N3D   S2N4D  S2N5+D   S3NTD   S3N1D   S3N2D   S3N3D   S3N4D  S3N5+D    LN0D    LNTD    LN1D    LN2D    LN3D    LN4D   LN5+D   MEN0D   MENTD   MEN1D   MEN2D   MEN3D   MEN4D  MEN5+D   STN0D   STNTD   STN1D   STN2D   STN3D   STN4D  STN5+D   RESNC
 2010 218    69    3420   0.103    2644   0.080   13529       0   13529     856    1708    2569    2796    5600       0     101      16      29      50       3       3    2206     358     713    1070      22      44   11222     483     965    1449    2771    5553    0.00    0.54    0.07    0.10    0.12    0.14    0.11    0.00    0.21    0.03    0.04    0.05    0.05    0.05    0.00    0.33    0.04    0.07    0.07    0.08    0.06       0
 2010 219    70    3419   0.103    2644   0.080   13527       0   13527     856    1707    2568    2796    5600       0     100      16      29      49       3       3    2205     358     713    1069      22      43   11222     483     965    1449    2771    5553    0.00    0.52    0.07    0.10    0.12    0.13    0.10    0.00    0.20    0.02    0.04    0.05    0.05    0.04    0.00    0.33    0.04    0.07    0.07    0.08    0.06       0
 2010 220    71    3418   0.103    2643   0.080   13525       0   13525     856    1707    2566    2796    5600       0      99      15      28      49       3       3    2204     358     713    1069      22      43   11221     483     965    1449    2771    5553    0.00    0.51    0.06    0.10    0.12    0.13    0.10    0.00    0.18    0.02    0.03    0.04    0.05    0.04    0.00    0.33    0.04    0.07    0.07    0.08    0.06       0
 2010 221    72    3416   0.103    2642   0.080   13523       0   13523     855    1706    2565    2796    5600       0      98      15      28      48       2       3    2203     357     712    1068      22      43   11221     483     965    1449    2771    5553    0.00    0.50    0.06    0.10    0.11    0.13    0.10    0.00    0.17    0.02    0.03    0.04    0.04    0.04    0.00    0.32    0.04    0.07    0.07    0.08    0.06       0
 2010 222    73    3415   0.103    2641   0.080   13520       0   13520     855    1705    2564    2796    5600       0      97      15      28      48       2       3    2202     357     712    1068      22      43   11221     483     965    1449    2771    5553    0.00    0.48    0.06    0.09    0.11    0.12    0.09    0.00    0.16    0.02    0.03    0.04    0.04    0.03    0.00    0.32    0.04    0.07    0.07    0.08    0.06       0
 2010 223    74    3413   0.103    2641   0.080   13518       0   13518     855    1705    2563    2796    5600       0      96      15      28      47       2       3    2201     357     712    1067      22      43   11221     483     965    1449    2771    5553    0.00    0.47    0.06    0.09    0.11    0.12    0.09    0.00    0.15    0.02    0.03    0.03    0.04    0.03    0.00    0.32    0.04    0.07    0.07    0.08    0.06       0
 2010 224    75    3412   0.103    2640   0.080   13516       0   13516     854    1704    2562    2796    5600       0      95      15      27      47       2       4    2200     357     711    1067      22      43   11221     483     965    1449    2771    5553    0.00    0.46    0.06    0.09    0.10    0.12    0.09    0.00    0.14    0.02    0.03    0.03    0.04    0.03    0.00    0.32    0.04    0.07    0.07    0.08    0.06       0
 2010 225    76    3411   0.103    2639   0.079   13514       0   13514     854    1703    2561    2796    5600       0      94      15      27      46       2       4    2199     357     711    1066      22      43   11221     482     965    1449    2771    5553    0.00    0.45    0.06    0.09    0.10    0.12    0.09    0.00    0.13    0.02    0.02    0.03    0.03    0.03    0.00    0.32    0.04    0.07    0.07    0.08    0.06       0
 2010 226    77    3410   0.103    2639   0.079   13512       0   13512     854    1703    2560    2796    5600       0      93      14      27      46       2       4    2198     357     711    1066      22      43   11221     482     965    1449    2771    5553    0.00    0.44    0.06    0.09    0.10    0.11    0.09    0.00    0.12    0.02    0.02    0.03    0.03    0.03    0.00    0.32    0.04    0.07    0.07    0.08    0.06       0
 2010 227    78    3409   0.103    2638   0.079   13510       0   13510     853    1702    2560    2795    5600       0      92      14      27      45       2       4    2197     356     710    1065      22      43   11221     482     965    1449    2771    5553    0.00    0.44    0.05    0.09    0.10    0.11    0.08    0.00    0.12    0.01    0.02    0.03    0.03    0.03    0.00    0.32    0.04    0.06    0.07    0.08    0.06       0
 2010 228    79    3407   0.103    2637   0.079   13508       0   13508     853    1702    2559    2795    5600       0      91      14      26      45       2       4    2196     356     710    1065      22      43   11220     482     965    1449    2771    5553    0.00    0.43    0.05    0.08    0.10    0.11    0.08    0.00    0.11    0.01    0.02    0.03    0.03    0.02    0.00    0.32    0.04    0.06    0.07    0.08    0.06       0
 2010 229    80    3406   0.103    2637   0.079   13506       0   13506     853    1701    2558    2795    5599       0      91      14      26      45       2       4    2195     356     710    1064      22      43   11220     482     965    1449    2771    5553    0.00    0.42    0.05    0.08    0.10    0.11    0.08    0.00    0.10    0.01    0.02    0.02    0.03    0.02    0.00    0.31    0.04    0.06    0.07    0.08    0.06       0
 2010 230    81    3405   0.103    2636   0.079   13504       0   13504     852    1701    2557    2795    5599       0      90      14      26      44       2       4    2194     356     709    1064      22      43   11220     482     965    1449    2771    5552    0.00    0.41    0.05    0.08    0.09    0.11    0.08    0.00    0.10    0.01    0.02    0.02    0.02    0.02    0.00    0.31    0.04    0.06    0.07    0.08    0.06       0
 2010 231    82    3404   0.103    2635   0.079   13502       0   13502     852    1700    2556    2795    5599       0      89      14      26      44       2       4    2193     356     709    1063      22      43   11220     482     965    1449    2771    5552    0.00    0.40    0.05    0.08    0.09    0.10    0.08    0.00    0.09    0.01    0.02    0.02    0.02    0.02    0.00    0.31    0.04    0.06    0.07    0.08    0.06       0
 2010 232    83    3402   0.102    2635   0.079   13500       0   13500     852    1699    2555    2795    5599       0      88      14      25      43       2       3    2192     356     708    1063      22      43   11220     482     965    1449    2771    5552    0.00    0.40    0.05    0.08    0.09    0.10    0.08    0.00    0.09    0.01    0.02    0.02    0.02    0.02    0.00    0.31    0.04    0.06    0.07    0.08    0.06       0
 2010 233    84    3401   0.102    2634   0.079   13498       0   13498     851    1699    2554    2795    5599       0      87      13      25      43       2       3    2190     355     708    1062      22      43   11220     482     965    1449    2771    5552    0.00    0.39    0.05    0.08    0.09    0.10    0.07    0.00    0.08    0.01    0.01    0.02    0.02    0.02    0.00    0.31    0.04    0.06    0.07    0.08    0.06       0
 2010 234    85    3400   0.102    2633   0.079   13496       0   13496     851    1698    2553    2795    5599       0      86      13      25      42       2       3    2189     355     708    1061      22      43   11220     482     965    1449    2771    5552    0.00    0.38    0.05    0.08    0.09    0.10    0.07    0.00    0.07    0.01    0.01    0.02    0.02    0.02    0.00    0.31    0.04    0.06    0.07    0.08    0.06       0
 2010 235    86    3399   0.102    2633   0.079   13493       0   13493     851    1697    2552    2795    5599       0      85      13      25      42       2       3    2188     355     707    1061      22      43   11219     482     965    1449    2771    5552    0.00    0.41    0.05    0.08    0.09    0.10    0.08    0.00    0.10    0.01    0.02    0.02    0.02    0.02    0.00    0.31    0.04    0.06    0.07    0.08    0.06       0
 2010 236    87    3397   0.102    2632   0.079   13491       0   13491     850    1697    2551    2795    5599       0      85      13      24      42       2       3    2187     355     707    1060      22      43   11219     482     965    1449    2771    5552    0.00    0.44    0.05    0.08    0.10    0.11    0.10    0.00    0.13    0.01    0.02    0.03    0.03    0.04    0.00    0.31    0.04    0.06    0.07    0.08    0.06       0
 2010 237    88    3396   0.102    2631   0.079   13489       0   13489     850    1696    2550    2795    5599       0      84      13      24      41       2       3    2186     355     707    1060      22      43   11219     482     965    1449    2771    5552    0.00    0.48    0.05    0.09    0.10    0.12    0.11    0.00    0.17    0.01    0.02    0.03    0.04    0.05    0.00    0.31    0.04    0.06    0.07    0.08    0.06       0
 2010 238    89    3395   0.102    2631   0.079   13488       0   13488     850    1696    2549    2795    5599       0      83      13      24      41       2       3    2185     354     706    1059      22      43   11219     482     965    1449    2771    5552    0.00    0.52    0.05    0.09    0.11    0.13    0.13    0.00    0.20    0.02    0.03    0.04    0.05    0.07    0.00    0.31    0.04    0.06    0.07    0.08    0.06       0
 2010 239    90    3394   0.102    2630   0.079   13486       0   13486     850    1695    2548    2795    5598       0      83      13      24      40       2       3    2184     354     706    1059      22      43   11219     482     965    1449    2771    5552    0.00    0.55    0.06    0.09    0.11    0.14    0.14    0.00    0.23    0.02    0.03    0.04    0.06    0.08    0.00    0.32    0.04    0.06    0.07    0.08    0.06       0
 2010 240    91    3393   0.102    2629   0.079   13484       0   13484     849    1695    2547    2795    5598       0      82      13      24      40       2       3    2183     354     706    1058      22      43   11219     482     965    1449    2771    5552    0.00    0.58    0.06    0.10    0.12    0.15    0.16    0.00    0.26    0.02    0.03    0.05    0.07    0.10    0.00    0.32    0.04    0.06    0.07    0.08    0.06       0
 2010 241    92    3392   0.102    2629   0.079   13482       0   13482     849    1694    2546    2795    5598       0      81      12      23      40       2       3    2182     354     705    1058      22      43   11219     482     965    1449    2771    5552    0.00    0.61    0.06    0.10    0.12    0.16    0.17    0.00    0.29    0.02    0.04    0.05    0.08    0.11    0.00    0.32    0.04    0.06    0.07    0.08    0.06       0
 2010 242    93    3390   0.102    2628   0.079   13480       0   13480     849    1693    2545    2794    5598       0      81      12      23      39       2       3    2180     354     705    1057      22      43   11218     482     965    1449    2770    5551    0.00    0.64    0.06    0.10    0.13    0.16    0.18    0.00    0.32    0.02    0.04    0.06    0.08    0.12    0.00    0.32    0.04    0.06    0.07    0.08    0.06       0
 2010 243    94    3389   0.102    2628   0.079   13478       0   13478     848    1693    2544    2794    5598       0      80      12      23      39       2       3    2179     354     704    1056      22      43   11218     482     965    1449    2770    5551    0.00    0.66    0.06    0.10    0.13    0.17    0.19    0.00    0.34    0.02    0.04    0.06    0.09    0.13    0.00    0.32    0.04    0.06    0.07    0.08    0.06       0
 2010 244    95    3388   0.102    2627   0.079   13476       0   13476     848    1692    2544    2794    5598       0      79      12      23      39       2       3    2178     353     704    1056      22      43   11218     482     965    1449    2770    5551    0.00    0.64    0.06    0.10    0.13    0.17    0.18    0.00    0.32    0.02    0.04    0.06    0.08    0.12    0.00    0.32    0.04    0.06    0.07    0.08    0.06       0
 2010 245    96    3387   0.102    2626   0.079   13475       0   13475     848    1692    2543    2794    5598       0      79      12      23      39       2       3    2177     353     704    1055      22      43   11218     482     965    1449    2770    5551    0.00    0.62    0.06    0.10    0.13    0.16    0.18    0.00    0.30    0.02    0.04    0.05    0.08    0.11    0.00    0.32    0.04    0.06    0.07    0.08    0.06       0
 2010 246    97    3386   0.102    2626   0.079   13473       0   13473     848    1691    2542    2794    5598       0      78      12      23      38       2       3    2176     353     703    1055      22      43   11218     482     965    1449    2770    5551    0.00    0.60    0.06    0.10    0.12    0.15    0.17    0.00    0.28    0.02    0.03    0.05    0.07    0.10    0.00    0.32    0.04    0.06    0.07    0.08    0.06       0
 2010 247    98    3385   0.102    2625   0.079   13471       0   13471     847    1691    2541    2794    5598       0      78      12      22      38       2       3    2175     353     703    1054      22      43   11218     482     965    1449    2770    5551    0.00    0.58    0.06    0.09    0.12    0.15    0.16    0.00    0.26    0.02    0.03    0.05    0.07    0.10    0.00    0.32    0.04    0.06    0.07    0.08    0.06       0
 2010 248    99    3384   0.102    2625   0.079   13469       0   13469     847    1690    2540    2794    5598       0      77      12      22      38       2       3    2174     353     703    1054      22      43   11218     482     965    1449    2770    5551    0.00    0.56    0.06    0.09    0.12    0.14    0.15    0.00    0.25    0.02    0.03    0.05    0.06    0.09    0.00    0.31    0.04    0.06    0.07    0.08    0.06       0
 2010 249   100    3383   0.102    2624   0.079   13467       0   13467     847    1690    2539    2794    5597       0      76      12      22      37       2       3    2173     353     702    1053      22      43   11217     482     965    1449    2770    5551    0.00    0.54    0.05    0.09    0.11    0.14    0.15    0.00    0.23    0.02    0.03    0.04    0.06    0.09    0.00    0.31    0.04    0.06    0.07    0.08    0.06       0
 2010 250   101    3382   0.102    2624   0.079   13466       0   13466     846    1689    2539    2794    5597       0      76      12      22      37       2       3    2172     352     702    1053      22      43   11217     482     965    1449    2770    5551    0.00    0.53    0.05    0.09    0.11    0.14    0.14    0.00    0.22    0.01    0.03    0.04    0.06    0.08    0.00    0.31    0.04    0.06    0.07    0.08    0.06       0
 2010 251   102    3381   0.102    2623   0.079   13464       0   13464     846    1689    2538    2794    5597       0      75      11      22      37       2       3    2171     352     702    1052      22      43   11217     482     965    1449    2770    5551    0.00    0.52    0.05    0.09    0.11    0.13    0.14    0.00    0.21    0.01    0.03    0.04    0.05    0.08    0.00    0.31    0.04    0.06    0.07    0.08    0.06       0
 2010 252   103    3380   0.102    2623   0.079   13462       0   13462     846    1688    2537    2794    5597       0      75      11      22      37       2       3    2170     352     701    1052      22      43   11217     482     965    1449    2770    5551    0.00    0.50    0.05    0.09    0.10    0.13    0.13    0.00    0.19    0.01    0.02    0.04    0.05    0.07    0.00    0.31    0.04    0.06    0.07    0.08    0.06       0
 2010 253   104    3379   0.102    2622   0.079   13460       0   13460     846    1688    2536    2794    5597       0      74      11      21      36       2       3    2169     352     701    1051      22      43   11217     482     965    1449    2770    5550    0.00    0.49    0.05    0.08    0.10    0.13    0.13    0.00    0.18    0.01    0.02    0.03    0.05    0.07    0.00    0.31    0.04    0.06    0.07    0.08    0.06       0
 2010 254   105    3378   0.102    2621   0.079   13459       0   13459     845    1687    2535    2794    5597       0      74      11      21      36       2       3    2168     352     701    1051      22      43   11217     482     965    1449    2770    5550    0.00    0.48    0.05    0.08    0.10    0.12    0.12    0.00    0.17    0.01    0.02    0.03    0.04    0.06    0.00    0.31    0.04    0.06    0.07    0.08    0.06       0
 2010 255   106    3376   0.102    2621   0.079   13457       0   13457     845    1687    2535    2794    5597       0      73      11      21      36       2       3    2167     352     700    1050      22      43   11217     482     965    1449    2770    5550    0.00    0.47    0.05    0.08    0.10    0.12    0.12    0.00    0.16    0.01    0.02    0.03    0.04    0.06    0.00    0.31    0.04    0.06    0.07    0.08    0.06       0
 2010 256   107    3375   0.102    2620   0.079   13455       0   13455     845    1686    2534    2794    5597       0      73      11      21      35       2       3    2165     351     700    1050      22      43   11216     482     965    1449    2770    5550    0.00    0.45    0.05    0.08    0.10    0.12    0.12    0.00    0.15    0.01    0.02    0.03    0.04    0.05    0.00    0.31    0.04    0.06    0.07    0.08    0.06       0
 2010 257   108    3374   0.102    2620   0.079   13453       0   13453     845    1686    2533    2794    5597       0      72      11      21      35       2       3    2164     351     699    1049      22      43   11216     482     965    1449    2770    5550    0.00    0.44    0.05    0.08    0.09    0.11    0.11    0.00    0.14    0.01    0.02    0.03    0.04    0.05    0.00    0.30    0.04    0.06    0.07    0.08    0.06       0
 2010 258   109    3373   0.102    2619   0.079   13451       0   13451     844    1685    2532    2793    5596       0      72      11      21      35       2       3    2163     351     699    1048      22      43   11216     482     965    1449    2770    5550    0.00    0.43    0.05    0.08    0.09    0.11    0.11    0.00    0.13    0.01    0.02    0.02    0.03    0.05    0.00    0.30    0.04    0.06    0.07    0.08    0.06       0
 2010 259   110    3372   0.102    2619   0.079   13450       0   13450     844    1685    2531    2793    5596       0      71      11      21      35       2       3    2162     351     699    1048      22      43   11216     482     965    1449    2770    5550    0.00    0.42    0.05    0.08    0.09    0.11    0.10    0.00    0.12    0.01    0.02    0.02    0.03    0.04    0.00    0.30    0.04    0.06    0.07    0.08    0.06       0
 2010 260   111    3371   0.102    2618   0.079   13448       0   13448     844    1684    2530    2793    5596       0      71      11      20      34       2       3    2161     351     698    1047      22      43   11216     482     965    1449    2770    5550    0.00    0.41    0.04    0.07    0.09    0.11    0.10    0.00    0.11    0.01    0.01    0.02    0.03    0.04    0.00    0.30    0.04    0.06    0.07    0.08    0.06       0
 2010 261   112    3370   0.102    2617   0.079   13446       0   13446     844    1683    2530    2793    5596       0      70      11      20      34       2       3    2160     351     698    1047      22      43   11216     482     965    1449    2770    5550    0.00    0.41    0.04    0.07    0.09    0.10    0.10    0.00    0.11    0.01    0.01    0.02    0.03    0.04    0.00    0.30    0.04    0.06    0.07    0.08    0.06       0
 2010 262   113    3369   0.101    2617   0.079   13444       0   13444     843    1683    2529    2793    5596       0      70      11      20      34       2       3    2159     350     698    1046      22      43   11216     482     965    1449    2770    5550    0.00    0.40    0.04    0.07    0.08    0.10    0.10    0.00    0.10    0.01    0.01    0.02    0.03    0.04    0.00    0.30    0.04    0.06    0.07    0.08    0.06       0
 2010 263   114    3368   0.101    2616   0.079   13442       0   13442     843    1682    2528    2793    5596       0      69      10      20      34       2       3    2157     350     697    1046      22      43   11215     482     965    1449    2770    5550    0.00    0.39    0.04    0.07    0.08    0.10    0.09    0.00    0.09    0.01    0.01    0.02    0.02    0.03    0.00    0.30    0.04    0.06    0.07    0.08    0.06       0
 2010 264   115    3367   0.101    2616   0.079   13440       0   13440     843    1682    2527    2793    5596       0      69      10      20      33       2       3    2156     350     697    1045      22      43   11215     482     965    1449    2770    5550    0.00    0.38    0.04    0.07    0.08    0.10    0.09    0.00    0.09    0.01    0.01    0.02    0.02    0.03    0.00    0.29    0.04    0.06    0.07    0.08    0.06       0
 2010 265   116    3366   0.101    2615   0.079   13439       0   13439     842    1681    2526    2793    5596       0      68      10      20      33       2       3    2155     350     696    1044      22      43   11215     482     965    1449    2770    5549    0.00    0.38    0.04    0.07    0.08    0.10    0.09    0.00    0.08    0.01    0.01    0.02    0.02    0.03    0.00    0.29    0.04    0.06    0.07    0.08    0.06       0
 2010 266   117    3365   0.101    2614   0.079   13437       0   13437     842    1681    2525    2793    5596       0      68      10      20      33       2       3    2154     350     696    1044      22      43   11215     482     965    1449    2769    5549    0.00    0.37    0.04    0.07    0.08    0.09    0.09    0.00    0.08    0.01    0.01    0.01    0.02    0.03    0.00    0.29    0.04    0.06    0.07    0.07    0.06       0
 2010 267   118    3364   0.101    2614   0.079   13435       0   13435     842    1680    2524    2793    5595       0      67      10      19      33       2       3    2153     349     696    1043      22      43   11215     482     965    1449    2769    5549    0.00    0.36    0.04    0.07    0.08    0.09    0.08    0.00    0.07    0.01    0.01    0.01    0.02    0.03    0.00    0.29    0.04    0.06    0.06    0.07    0.06       0
 2010 268   119    3362   0.101    2613   0.079   13433       0   13433     842    1680    2524    2793    5595       0      67      10      19      32       2       3    2151     349     695    1043      22      43   11215     482     965    1449    2769    5549    0.00    0.36    0.04    0.07    0.08    0.09    0.08    0.00    0.07    0.00    0.01    0.01    0.02    0.02    0.00    0.29    0.04    0.06    0.06    0.07    0.06       0
 2010 269   120    3361   0.101    2613   0.079   13431       0   13431     841    1679    2523    2793    5595       0      66      10      19      32       2       3    2150     349     695    1042      22      43   11215     482     965    1449    2769    5549    0.00    0.35    0.04    0.06    0.08    0.09    0.08    0.00    0.06    0.00    0.01    0.01    0.02    0.02    0.00    0.29    0.04    0.06    0.06    0.07    0.06       0
 2010 270   121    3360   0.101    2612   0.079   13429       0   13429     841    1679    2522    2793    5595       0      66      10      19      32       2       3    2149     349     694    1041      22      43   11214     482     965    1449    2769    5549    0.00    0.34    0.04    0.06    0.07    0.09    0.08    0.00    0.06    0.00    0.01    0.01    0.01    0.02    0.00    0.29    0.04    0.06    0.06    0.07    0.06       0
 2010 271   122    3359   0.101    2612   0.079   13428       0   13428     841    1678    2521    2793    5595       0      65      10      19      32       2       3    2148     349     694    1041      21      43   11214     482     965    1448    2769    5549    0.00    0.34    0.04    0.06    0.07    0.09    0.08    0.00    0.05    0.00    0.01    0.01    0.01    0.02    0.00    0.29    0.04    0.06    0.06    0.07    0.06       0
 2010 272   123    3358   0.101    2611   0.079   13426       0   13426     841    1678    2520    2793    5595       0      65      10      19      32       2       3    2147     348     694    1040      21      43   11214     482     965    1448    2769    5549    0.00    0.33    0.04    0.06    0.07    0.09    0.08    0.00    0.05    0.00    0.01    0.01    0.01    0.02    0.00    0.28    0.03    0.06    0.06    0.07    0.06       0
 2010 273   124    3357   0.101    2611   0.079   13424       0   13424     840    1677    2520    2792    5595       0      65      10      19      31       2       3    2145     348     693    1040      21      43   11214     482     965    1448    2769    5549    0.00    0.33    0.04    0.06    0.07    0.08    0.07    0.00    0.05    0.00    0.01    0.01    0.01    0.02    0.00    0.28    0.03    0.06    0.06    0.07    0.06       0
 2010 274   125    3356   0.101    2610   0.079   13423       0   13423     840    1677    2519    2792    5595       0      64      10      19      31       2       3    2144     348     693    1039      21      43   11214     482     965    1448    2769    5549    0.00    0.33    0.04    0.06    0.07    0.08    0.07    0.00    0.04    0.00    0.01    0.01    0.01    0.02    0.00    0.28    0.03    0.06    0.06    0.07    0.06       0
 2010 275   126    3356   0.101    2610   0.079   13421       0   13421     840    1676    2518    2792    5594       0      64      10      19      31       2       3    2143     348     693    1039      21      43   11214     482     965    1448    2769    5549    0.00    0.32    0.04    0.06    0.07    0.08    0.07    0.00    0.04    0.00    0.01    0.01    0.01    0.01    0.00    0.28    0.03    0.06    0.06    0.07    0.06       0
 2010 276   127    3355   0.101    2609   0.079   13420       0   13420     840    1676    2518    2792    5594       0      64      10      19      31       2       3    2142     348     692    1038      21      43   11214     482     965    1448    2769    5549    0.00    0.32    0.04    0.06    0.07    0.08    0.07    0.00    0.04    0.00    0.00    0.01    0.01    0.01    0.00    0.28    0.03    0.06    0.06    0.07    0.06       0
 2010 277   128    3354   0.101    2609   0.079   13418       0   13418     839    1675    2517    2792    5594       0      64       9      18      31       2       3    2141     348     692    1038      21      43   11213     482     965    1448    2769    5548    0.00    0.32    0.04    0.06    0.07    0.08    0.07    0.00    0.04    0.00    0.00    0.01    0.01    0.01    0.00    0.28    0.03    0.06    0.06    0.07    0.06       0
 2010 278   129    3353   0.101    2608   0.079   13417       0   13417     839    1675    2516    2792    5594       0      63       9      18      31       2       3    2140     347     691    1037      21      43   11213     482     965    1448    2769    5548    0.00    0.31    0.04    0.06    0.07    0.08    0.07    0.00    0.03    0.00    0.00    0.01    0.01    0.01    0.00    0.28    0.03    0.06    0.06    0.07    0.06       0
 2010 279   130    3352   0.101    2608   0.079   13415       0   13415     839    1674    2516    2792    5594       0      63       9      18      31       2       3    2139     347     691    1037      21      43   11213     482     965    1448    2769    5548    0.00    0.31    0.04    0.06    0.07    0.08    0.07    0.00    0.03    0.00    0.00    0.01    0.01    0.01    0.00    0.28    0.03    0.05    0.06    0.07    0.06       0
 2010 280   131    3351   0.101    2607   0.079   13414       0   13414     839    1674    2515    2792    5594       0      63       9      18      31       2       3    2138     347     691    1036      21      43   11213     482     965    1448    2769    5548    0.00    0.31    0.04    0.06    0.07    0.08    0.07    0.00    0.03    0.00    0.00    0.01    0.01    0.01    0.00    0.28    0.03    0.05    0.06    0.07    0.06       0
 2010 281   132    3350   0.101    2607   0.079   13413       0   13413     839    1674    2515    2792    5594       0      63       9      18      31       2       3    2137     347     690    1036      21      43   11213     482     965    1448    2769    5548    0.00    0.30    0.04    0.06    0.07    0.08    0.07    0.00    0.03    0.00    0.00    0.01    0.01    0.01    0.00    0.27    0.03    0.05    0.06    0.07    0.05       0
 2010 282   133    3349   0.101    2607   0.079   13411       0   13411     838    1673    2514    2792    5594       0      62       9      18      30       2       3    2136     347     690    1035      21      43   11213     482     965    1448    2769    5548    0.00    0.30    0.04    0.06    0.07    0.08    0.06    0.00    0.03    0.00    0.00    0.01    0.01    0.01    0.00    0.27    0.03    0.05    0.06    0.07    0.05       0
 2010 283   134    3348   0.101    2606   0.079   13410       0   13410     838    1673    2514    2792    5594       0      62       9      18      30       2       3    2135     347     690    1035      21      43   11213     482     965    1448    2769    5548    0.00    0.30    0.04    0.06    0.07    0.08    0.06    0.00    0.03    0.00    0.00    0.00    0.01    0.01    0.00    0.27    0.03    0.05    0.06    0.07    0.05       0
 2010 284   135    3348   0.101    2606   0.078   13409       0   13409     838    1672    2513    2792    5594       0      62       9      18      30       2       3    2134     346     689    1034      21      43   11213     482     965    1448    2769    5548    0.00    0.30    0.04    0.06    0.07    0.08    0.06    0.00    0.02    0.00    0.00    0.00    0.01    0.01    0.00    0.27    0.03    0.05    0.06    0.07    0.05       0
 2010 285   136    3347   0.101    2606   0.078   13407       0   13407     838    1672    2513    2792    5593       0      62       9      18      30       2       3    2133     346     689    1034      21      43   11212     482     965    1448    2769    5548    0.00    0.29    0.03    0.06    0.06    0.08    0.06    0.00    0.02    0.00    0.00    0.00    0.01    0.01    0.00    0.27    0.03    0.05    0.06    0.07    0.05       0
 2010 286   137    3346   0.101    2605   0.078   13406       0   13406     837    1671    2512    2792    5593       0      62       9      18      30       2       3    2132     346     688    1033      21      43   11212     482     965    1448    2769    5548    0.00    0.29    0.03    0.06    0.06    0.07    0.06    0.00    0.02    0.00    0.00    0.00    0.01    0.01    0.00    0.27    0.03    0.05    0.06    0.07    0.05       0
 2010 287   138    3345   0.101    2605   0.078   13404       0   13404     837    1671    2511    2792    5593       0      61       9      18      30       2       3    2131     346     688    1033      21      42   11212     482     965    1448    2769    5548    0.00    0.29    0.03    0.06    0.06    0.07    0.06    0.00    0.02    0.00    0.00    0.00    0.01    0.01    0.00    0.27    0.03    0.05    0.06    0.07    0.05       0
 2010 288   139    3344   0.101    2604   0.078   13403       0   13403     837    1670    2511    2792    5593       0      61       9      18      30       2       3    2130     346     688    1032      21      42   11212     482     965    1448    2769    5548    0.00    0.29    0.03    0.05    0.06    0.07    0.06    0.00    0.02    0.00    0.00    0.00    0.00    0.01    0.00    0.27    0.03    0.05    0.06    0.07    0.05       0
 2010 289   140    3343   0.101    2604   0.078   13401       0   13401     837    1670    2510    2792    5593       0      61       9      18      30       2       3    2128     345     687    1032      21      42   11212     482     965    1448    2769    5548    0.00    0.28    0.03    0.05    0.06    0.07    0.06    0.00    0.02    0.00    0.00    0.00    0.00    0.01    0.00    0.27    0.03    0.05    0.06    0.07    0.05       0
 2010 290   141    3342   0.101    2603   0.078   13399       0   13399     836    1669    2509    2792    5593       0      60       9      18      29       2       3    2127     345     687    1031      21      42   11212     482     965    1448    2769    5547    0.00    0.28    0.03    0.05    0.06    0.07    0.06    0.00    0.02    0.00    0.00    0.00    0.00    0.01    0.00    0.27    0.03    0.05    0.06    0.07    0.05       0
 2010 291   142    3341   0.101    2603   0.078   13398       0   13398     836    1669    2508    2791    5593       0      60       9      17      29       2       3    2126     345     687    1031      21      42   11212     482     965    1448    2768    5547    0.00    0.28    0.03    0.05    0.06    0.07    0.06    0.00    0.02    0.00    0.00    0.00    0.00    0.01    0.00    0.26    0.03    0.05    0.06    0.07    0.05       0
