*SOM N DAILY OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.7.2.000 -release      OCT 15, 2021; 17:59:33
                                                                                
*RUN   1        :             CSM335_date_1 MZCER047 ITSA1301    1              
 MODEL          : MZCER047 - Maize                                              
 EXPERIMENT     : ITSA1301 SG CALIBRATION SETUP OF SORGHUM SOWING DATES         
 DATA PATH      :                                                               
 TREATMENT  1   :             CSM335_date_1 MZCER047                            
  
!                                                                                                                                                                                                                                                                                                                                                                                                                                                Cumul.
!               <---- SOM N in top layers ----> <---------------- Total Soil Organic Nitrogen ----------------> <-------- Active Soil Organic Nitrogen (SOM1) --------> <---- Intermediate Soil Organic N (SOM2) -----> <------- Passive Soil Organic N (SOM3) -------> <----------------- Litter Nitrogen -------------------> <------------- Metabolic Litter Nitrogen -------------> <------------ Structural Litter Nitrogen ------------->  Res. N
!               20cm-kg  20cm-% 40cm-kg  40cm-%   Total Surface    Soil     0-5    5-15   15-30   30-53  53-100 Surface    Soil     0-5    5-15   15-30   30-53  53-100    Soil     0-5    5-15   15-30   30-53  53-100    Soil     0-5    5-15   15-30   30-53  53-100 Surface    Soil     0-5    5-15   15-30   30-53  53-100 Surface    Soil     0-5    5-15   15-30   30-53  53-100 Surface    Soil     0-5    5-15   15-30   30-53  53-100 (kg/ha)
@YEAR DOY   DAS  SNS20D  SN%20D  SNS40D  SN%40D    SOND    SN0D    SNTD    SN1D    SN2D    SN3D    SN4D   SN5+D   S1N0D   S1NTD   S1N1D   S1N2D   S1N3D   S1N4D  S1N5+D   S2NTD   S2N1D   S2N2D   S2N3D   S2N4D  S2N5+D   S3NTD   S3N1D   S3N2D   S3N3D   S3N4D  S3N5+D    LN0D    LNTD    LN1D    LN2D    LN3D    LN4D   LN5+D   MEN0D   MENTD   MEN1D   MEN2D   MEN3D   MEN4D  MEN5+D   STN0D   STNTD   STN1D   STN2D   STN3D   STN4D  STN5+D   RESNC
 2008 109     0    4657   0.159    5253   0.180   27460       0   27460    1164    2329    3495    6724   13747       0     274      43      87     130       5      10    3065     484     968    1452      53     109   24116     637    1274    1912    6665   13628    0.00    4.50    0.67    1.06    1.10    0.95    0.72    0.00    4.11    0.61    0.97    1.00    0.87    0.66    0.00    0.39    0.06    0.09    0.10    0.08    0.06       0
 2008 110     1    4656   0.159    5252   0.180   27459       0   27459    1164    2329    3495    6724   13747       0     274      43      86     130       5      10    3065     483     967    1452      53     109   24116     637    1274    1912    6665   13627    0.00    4.35    0.63    1.03    1.06    0.92    0.70    0.00    3.96    0.57    0.94    0.97    0.84    0.64    0.00    0.39    0.06    0.09    0.10    0.08    0.06       0
 2008 111     2    4655   0.159    5252   0.180   27457       0   27457    1164    2329    3494    6724   13747       0     274      43      86     130       5      10    3064     483     967    1452      53     109   24116     637    1274    1912    6665   13627    0.00    4.21    0.60    1.00    1.03    0.89    0.68    0.00    3.82    0.54    0.91    0.93    0.81    0.62    0.00    0.39    0.06    0.09    0.10    0.08    0.06       0
 2008 112     3    4655   0.159    5252   0.180   27456       0   27456    1164    2328    3494    6724   13747       0     273      43      86     129       5      10    3063     483     967    1451      53     109   24116     637    1274    1912    6665   13627    0.00    4.08    0.58    0.97    1.00    0.87    0.66    0.00    3.69    0.52    0.88    0.90    0.79    0.60    0.00    0.39    0.06    0.09    0.10    0.08    0.06       0
 2008 113     4    4653   0.159    5251   0.180   27454       0   27454    1163    2328    3493    6724   13746       0     272      43      86     129       5      10    3062     483     967    1451      53     109   24116     637    1274    1912    6665   13627    0.00    3.86    0.54    0.91    0.93    0.84    0.64    0.00    3.48    0.48    0.82    0.83    0.76    0.58    0.00    0.39    0.06    0.09    0.09    0.08    0.06       0
 2008 114     5    4652   0.159    5251   0.180   27452       0   27452    1163    2327    3492    6724   13746       0     272      43      86     128       5      10    3061     483     966    1450      53     109   24115     637    1274    1912    6665   13627    0.00    3.65    0.51    0.84    0.87    0.81    0.63    0.00    3.27    0.45    0.75    0.77    0.73    0.56    0.00    0.39    0.06    0.09    0.09    0.08    0.06       0
 2008 115     6    4651   0.159    5250   0.180   27450       0   27450    1163    2326    3491    6724   13746       0     271      43      85     128       5      10    3060     483     966    1450      53     109   24115     637    1274    1913    6665   13627    0.00    3.48    0.48    0.79    0.82    0.78    0.61    0.00    3.09    0.42    0.70    0.72    0.70    0.55    0.00    0.39    0.06    0.09    0.09    0.08    0.06       0
 2008 116     7    4650   0.159    5250   0.180   27449       0   27449    1162    2326    3491    6724   13746       0     270      42      85     128       5      10    3060     483     966    1450      53     109   24115     637    1274    1913    6665   13627    0.00    3.32    0.46    0.74    0.77    0.76    0.60    0.00    2.93    0.40    0.65    0.68    0.68    0.53    0.00    0.38    0.06    0.09    0.09    0.08    0.06       0
 2008 117     8    4649   0.159    5249   0.180   27447       0   27447    1162    2325    3490    6724   13746       0     270      42      85     127       5      10    3059     482     965    1449      53     109   24115     637    1274    1913    6665   13627    0.00    3.18    0.44    0.69    0.73    0.73    0.58    0.00    2.79    0.38    0.60    0.63    0.65    0.52    0.00    0.38    0.06    0.09    0.09    0.08    0.06       0
 2008 118     9    4648   0.159    5249   0.180   27445       0   27445    1162    2325    3489    6724   13746       0     269      42      85     127       5      10    3058     482     965    1449      53     109   24115     637    1274    1913    6665   13627    0.00    3.03    0.41    0.65    0.68    0.71    0.57    0.00    2.64    0.36    0.56    0.59    0.63    0.51    0.00    0.38    0.06    0.09    0.09    0.08    0.06       0
 2008 119    10    4647   0.159    5248   0.180   27444       0   27444    1162    2324    3488    6724   13746       0     268      42      84     127       5      10    3057     482     965    1448      53     109   24115     637    1274    1913    6665   13627    0.00    2.89    0.39    0.61    0.64    0.68    0.56    0.00    2.51    0.33    0.53    0.55    0.60    0.50    0.00    0.38    0.06    0.09    0.09    0.08    0.06       0
 2008 120    11    4646   0.159    5248   0.180   27442       0   27442    1161    2324    3488    6723   13746       0     268      42      84     126       5      10    3056     482     965    1448      53     109   24115     637    1274    1913    6664   13627    0.00    2.74    0.37    0.58    0.60    0.65    0.55    0.00    2.36    0.31    0.49    0.51    0.57    0.49    0.00    0.38    0.06    0.09    0.09    0.08    0.06       0
 2008 121    12    4645   0.159    5247   0.180   27440       0   27440    1161    2323    3487    6723   13746       0     267      42      84     126       5      10    3056     482     964    1448      53     109   24115     637    1274    1913    6664   13627    0.00    2.61    0.35    0.54    0.57    0.62    0.54    0.00    2.23    0.29    0.45    0.47    0.54    0.48    0.00    0.38    0.06    0.09    0.09    0.08    0.06       0
 2008 122    13    4645   0.159    5247   0.180   27439       0   27439    1161    2323    3486    6723   13746       0     266      42      84     126       5      10    3055     482     964    1447      53     109   24115     637    1274    1913    6664   13626    0.00    2.49    0.33    0.51    0.53    0.59    0.53    0.00    2.12    0.28    0.42    0.44    0.51    0.47    0.00    0.38    0.06    0.09    0.09    0.08    0.06       0
 2008 123    14    4644   0.159    5246   0.180   27437       0   27437    1160    2322    3486    6723   13746       0     266      42      83     125       5      10    3054     482     964    1447      53     109   24115     637    1275    1913    6664   13626    0.00    2.37    0.31    0.48    0.50    0.55    0.51    0.00    1.99    0.26    0.40    0.41    0.47    0.45    0.00    0.37    0.06    0.09    0.09    0.08    0.06       0
 2008 124    15    4643   0.159    5246   0.180   27435       0   27435    1160    2322    3485    6723   13746       0     265      41      83     125       5      10    3053     481     964    1446      53     109   24115     637    1275    1913    6664   13626    0.00    2.24    0.30    0.45    0.47    0.52    0.49    0.00    1.86    0.24    0.37    0.38    0.44    0.43    0.00    0.37    0.05    0.09    0.09    0.08    0.06       0
 2008 125    16    4642   0.159    5245   0.180   27434       0   27434    1160    2321    3484    6723   13745       0     265      41      83     125       6      10    3052     481     963    1446      53     109   24115     637    1275    1913    6664   13626    0.00    2.11    0.28    0.43    0.45    0.49    0.47    0.00    1.74    0.23    0.34    0.36    0.41    0.41    0.00    0.37    0.05    0.09    0.09    0.08    0.06       0
 2008 126    17    4641   0.159    5245   0.180   27432       0   27432    1160    2321    3483    6723   13745       0     264      41      83     124       6      10    3051     481     963    1446      53     109   24114     637    1275    1913    6664   13626    0.00    2.00    0.27    0.41    0.42    0.46    0.45    0.00    1.63    0.21    0.32    0.33    0.38    0.39    0.00    0.37    0.05    0.09    0.09    0.08    0.06       0
 2008 127    18    4640   0.159    5244   0.180   27430       0   27430    1159    2320    3483    6723   13745       0     263      41      82     124       6      10    3051     481     963    1445      53     109   24114     637    1275    1913    6664   13626    0.00    1.90    0.25    0.39    0.40    0.43    0.43    0.00    1.53    0.20    0.30    0.31    0.35    0.37    0.00    0.37    0.05    0.09    0.09    0.08    0.06       0
 2008 128    19    4639   0.159    5244   0.180   27428       0   27428    1159    2320    3482    6723   13745       0     263      41      82     124       6      10    3050     481     963    1445      53     108   24114     637    1275    1913    6664   13626    0.00    1.79    0.24    0.36    0.38    0.41    0.41    0.00    1.43    0.18    0.28    0.29    0.33    0.35    0.00    0.37    0.05    0.09    0.09    0.08    0.06       0
 2008 129    20    4638   0.159    5243   0.180   27427       0   27427    1159    2319    3481    6723   13745       0     262      41      82     123       6      10    3049     481     962    1444      53     108   24114     637    1275    1913    6664   13626    0.00    1.70    0.23    0.35    0.36    0.38    0.39    0.00    1.34    0.17    0.26    0.27    0.30    0.33    0.00    0.37    0.05    0.09    0.09    0.08    0.06       0
 2008 130    21    4637   0.159    5243   0.180   27425       0   27425    1159    2319    3481    6722   13745       0     262      41      82     123       6      10    3048     481     962    1444      53     108   24114     637    1275    1913    6663   13625    0.00    1.62    0.22    0.33    0.34    0.36    0.37    0.00    1.25    0.17    0.25    0.25    0.28    0.31    0.00    0.36    0.05    0.09    0.09    0.08    0.06       0
 2008 131    22    4636   0.159    5242   0.180   27424       0   27424    1159    2318    3480    6722   13744       0     261      41      81     123       6      11    3048     481     962    1444      53     108   24113     637    1275    1913    6663   13625    0.00    1.54    0.21    0.32    0.32    0.34    0.35    0.00    1.18    0.16    0.23    0.23    0.26    0.29    0.00    0.36    0.05    0.09    0.09    0.08    0.06       0
 2008 132    23    4635   0.159    5242   0.180   27422       0   27422    1159    2318    3479    6722   13744       0     261      41      81     122       6      11    3047     481     962    1443      53     108   24113     637    1275    1913    6663   13625    0.00    1.46    0.20    0.30    0.31    0.32    0.33    0.00    1.10    0.15    0.22    0.22    0.25    0.27    0.00    0.36    0.05    0.08    0.09    0.08    0.06       0
 2008 133    24    4635   0.159    5241   0.180   27421       0   27421    1159    2317    3479    6722   13744       0     260      41      81     122       6      11    3046     480     961    1443      53     108   24113     637    1275    1913    6663   13625    0.00    1.40    0.19    0.29    0.29    0.31    0.32    0.00    1.04    0.14    0.20    0.21    0.23    0.26    0.00    0.36    0.05    0.08    0.09    0.08    0.06       0
 2008 134    25    4634   0.159    5241   0.179   27419       0   27419    1159    2317    3478    6722   13744       0     260      41      81     122       6      11    3045     480     961    1443      53     108   24113     637    1275    1913    6663   13625    0.00    1.33    0.18    0.27    0.28    0.29    0.30    0.00    0.98    0.13    0.19    0.19    0.22    0.24    0.00    0.36    0.05    0.08    0.09    0.08    0.06       0
 2008 135    26    4634   0.159    5241   0.179   27418       0   27418    1159    2316    3478    6722   13744       0     260      41      80     122       6      11    3044     480     961    1442      53     108   24113     637    1275    1913    6663   13624    0.00    1.28    0.18    0.26    0.27    0.28    0.29    0.00    0.92    0.13    0.18    0.18    0.20    0.23    0.00    0.36    0.05    0.08    0.09    0.08    0.06       0
 2008 136    27    4633   0.159    5240   0.179   27417       0   27417    1158    2316    3477    6722   13744       0     259      41      80     122       6      11    3044     480     961    1442      53     108   24113     637    1275    1913    6663   13624    0.00    1.24    0.17    0.26    0.26    0.27    0.28    0.00    0.88    0.12    0.17    0.18    0.19    0.22    0.00    0.36    0.05    0.08    0.09    0.08    0.06       0
 2008 137    28    4632   0.159    5240   0.179   27416       0   27416    1158    2316    3477    6722   13743       0     259      41      80     121       6      11    3043     480     960    1442      53     108   24112     637    1275    1913    6663   13624    0.00    1.20    0.17    0.25    0.25    0.26    0.27    0.00    0.84    0.12    0.16    0.17    0.18    0.21    0.00    0.36    0.05    0.08    0.09    0.08    0.06       0
 2008 138    29    4632   0.159    5240   0.179   27415       0   27415    1158    2315    3476    6722   13743       0     259      41      80     121       6      11    3043     480     960    1441      53     108   24112     637    1275    1913    6663   13624    0.00    1.16    0.17    0.24    0.25    0.25    0.26    0.00    0.80    0.12    0.16    0.16    0.17    0.20    0.00    0.36    0.05    0.08    0.09    0.08    0.06       0
 2008 139    30    4631   0.159    5239   0.179   27413       0   27413    1158    2315    3476    6722   13743       0     259      41      80     121       6      11    3042     480     960    1441      53     108   24112     637    1275    1914    6663   13624    0.00    1.11    0.16    0.23    0.24    0.24    0.24    0.00    0.76    0.11    0.15    0.15    0.16    0.19    0.00    0.35    0.05    0.08    0.09    0.08    0.06       0
 2008 140    31    4630   0.159    5239   0.179   27412       0   27412    1158    2315    3475    6722   13743       0     258      41      80     121       6      11    3041     480     960    1440      53     108   24112     637    1275    1914    6662   13624    0.00    1.07    0.16    0.22    0.23    0.23    0.23    0.00    0.71    0.10    0.14    0.14    0.15    0.17    0.00    0.35    0.05    0.08    0.09    0.07    0.06       0
 2008 141    32    4630   0.159    5238   0.179   27410       0   27410    1158    2314    3474    6721   13743       0     258      41      80     120       6      11    3040     480     959    1440      53     108   24111     637    1275    1914    6662   13623    0.00    1.02    0.15    0.22    0.22    0.22    0.22    0.00    0.67    0.10    0.13    0.14    0.14    0.16    0.00    0.35    0.05    0.08    0.09    0.07    0.06       0
 2008 142    33    4629   0.159    5238   0.179   27409       0   27409    1158    2314    3474    6721   13742       0     257      41      79     120       6      11    3039     479     959    1440      53     108   24111     637    1275    1914    6662   13623    0.00    0.99    0.15    0.21    0.21    0.21    0.21    0.00    0.64    0.09    0.13    0.13    0.13    0.15    0.00    0.35    0.05    0.08    0.08    0.07    0.06       0
 2008 143    34    4628   0.159    5237   0.179   27408       0   27408    1157    2314    3473    6721   13742       0     257      41      79     120       6      11    3039     479     959    1439      53     108   24111     637    1275    1914    6662   13623    0.00    0.96    0.14    0.20    0.21    0.20    0.20    0.00    0.61    0.09    0.12    0.12    0.13    0.15    0.00    0.35    0.05    0.08    0.08    0.07    0.06       0
 2008 144    35    4628   0.158    5237   0.179   27406       0   27406    1157    2313    3473    6721   13742       0     257      41      79     120       6      11    3038     479     959    1439      53     108   24111     637    1275    1914    6662   13623    0.00    0.93    0.14    0.20    0.20    0.20    0.20    0.00    0.58    0.09    0.12    0.12    0.12    0.14    0.00    0.35    0.05    0.08    0.08    0.07    0.06       0
 2008 145    36    4627   0.158    5237   0.179   27405       0   27405    1157    2313    3472    6721   13742       0     256      41      79     119       6      11    3037     479     958    1439      53     108   24111     637    1275    1914    6662   13623    0.00    0.90    0.14    0.19    0.20    0.19    0.19    0.00    0.55    0.08    0.11    0.11    0.12    0.13    0.00    0.35    0.05    0.08    0.08    0.07    0.06       0
 2008 146    37    4626   0.158    5236   0.179   27403       0   27403    1157    2313    3471    6721   13742       0     256      40      79     119       6      11    3036     479     958    1438      53     108   24110     637    1275    1914    6662   13622    0.00    0.88    0.13    0.19    0.19    0.19    0.19    0.00    0.53    0.08    0.10    0.11    0.11    0.13    0.00    0.35    0.05    0.08    0.08    0.07    0.06       0
 2008 147    38    4625   0.158    5236   0.179   27402       0   27402    1157    2312    3471    6721   13741       0     256      40      79     119       6      11    3035     479     958    1438      53     108   24110     637    1275    1914    6662   13622    0.00    0.86    0.13    0.18    0.19    0.18    0.18    0.00    0.51    0.07    0.10    0.10    0.11    0.12    0.00    0.35    0.05    0.08    0.08    0.07    0.06       0
 2008 148    39    4625   0.158    5235   0.179   27401       0   27401    1156    2312    3470    6721   13741       0     255      40      79     119       6      11    3035     479     958    1437      53     108   24110     637    1275    1914    6662   13622    0.00    0.84    0.12    0.18    0.18    0.18    0.18    0.00    0.49    0.07    0.10    0.10    0.11    0.12    0.00    0.35    0.05    0.08    0.08    0.07    0.06       0
 2008 149    40    4624   0.158    5235   0.179   27399       0   27399    1156    2312    3470    6721   13741       0     255      40      79     119       6      11    3034     479     957    1437      53     108   24110     637    1275    1914    6662   13622    0.00    0.83    0.12    0.17    0.18    0.18    0.17    0.00    0.48    0.07    0.09    0.10    0.10    0.12    0.00    0.35    0.05    0.08    0.08    0.07    0.06       0
 2008 150    41    4623   0.158    5235   0.179   27398       0   27398    1156    2311    3469    6721   13741       0     255      40      79     119       6      11    3033     479     957    1437      53     108   24109     637    1275    1914    6661   13622    0.00    0.81    0.12    0.17    0.18    0.17    0.17    0.00    0.47    0.07    0.09    0.10    0.10    0.12    0.00    0.35    0.05    0.08    0.08    0.07    0.06       0
 2008 151    42    4622   0.158    5234   0.179   27397       0   27397    1156    2311    3469    6721   13741       0     254      40      78     119       6      11    3032     478     957    1436      53     108   24109     637    1275    1914    6661   13621    0.00    0.80    0.11    0.17    0.18    0.17    0.17    0.00    0.45    0.06    0.09    0.09    0.10    0.11    0.00    0.35    0.05    0.08    0.08    0.07    0.06       0
 2008 152    43    4622   0.158    5234   0.179   27395       0   27395    1155    2310    3468    6721   13740       0     254      40      78     118       6      11    3031     478     957    1436      53     108   24109     637    1275    1914    6661   13621    0.00    0.79    0.11    0.17    0.17    0.17    0.17    0.00    0.44    0.06    0.09    0.09    0.10    0.11    0.00    0.35    0.05    0.08    0.08    0.07    0.06       0
 2008 153    44    4621   0.158    5234   0.179   27394       0   27394    1155    2310    3468    6720   13740       0     254      40      78     118       6      11    3031     478     956    1435      53     108   24109     637    1275    1914    6661   13621    0.00    0.78    0.11    0.16    0.17    0.17    0.17    0.00    0.43    0.06    0.08    0.09    0.09    0.11    0.00    0.35    0.05    0.08    0.08    0.07    0.06       0
 2008 154    45    4620   0.158    5233   0.179   27393       0   27393    1155    2310    3468    6720   13740       0     253      40      78     118       6      11    3030     478     956    1435      53     108   24109     637    1275    1914    6661   13621    0.00    0.77    0.11    0.16    0.17    0.16    0.17    0.00    0.43    0.06    0.08    0.09    0.09    0.11    0.00    0.34    0.05    0.08    0.08    0.07    0.06       0
 2008 155    46    4619   0.158    5233   0.179   27391       0   27391    1155    2309    3467    6720   13740       0     253      39      78     118       6      11    3029     478     956    1435      53     108   24108     637    1275    1914    6661   13621    0.00    0.77    0.11    0.16    0.17    0.16    0.17    0.00    0.42    0.06    0.08    0.09    0.09    0.11    0.00    0.34    0.05    0.08    0.08    0.07    0.06       0
 2008 156    47    4618   0.158    5233   0.179   27389       0   27389    1155    2309    3466    6720   13740       0     252      39      77     118       6      11    3028     478     956    1434      53     108   24108     637    1275    1914    6661   13620    0.00    0.76    0.10    0.16    0.17    0.16    0.17    0.00    0.42    0.05    0.08    0.09    0.09    0.11    0.00    0.34    0.05    0.08    0.08    0.07    0.06       0
 2008 157    48    4617   0.158    5232   0.179   27388       0   27388    1154    2308    3466    6720   13740       0     252      39      77     117       6      11    3027     478     955    1434      53     108   24108     637    1275    1914    6661   13620    0.00    0.75    0.10    0.16    0.17    0.16    0.17    0.00    0.41    0.05    0.08    0.08    0.09    0.11    0.00    0.34    0.05    0.08    0.08    0.07    0.06       0
 2008 158    49    4616   0.158    5232   0.179   27386       0   27386    1154    2308    3465    6720   13739       0     251      39      77     117       6      11    3027     477     955    1433      53     108   24108     637    1275    1914    6661   13620    0.00    0.75    0.10    0.15    0.17    0.16    0.17    0.00    0.40    0.05    0.07    0.08    0.09    0.11    0.00    0.34    0.05    0.08    0.08    0.07    0.06       0
 2008 159    50    4616   0.158    5231   0.179   27385       0   27385    1154    2307    3464    6720   13739       0     251      39      77     117       6      11    3026     477     955    1433      53     108   24108     637    1275    1914    6661   13620    0.00    0.74    0.10    0.15    0.16    0.16    0.17    0.00    0.40    0.05    0.07    0.08    0.09    0.11    0.00    0.34    0.05    0.08    0.08    0.07    0.06       0
 2008 160    51    4615   0.158    5231   0.179   27383       0   27383    1154    2307    3464    6720   13739       0     250      39      77     117       6      11    3025     477     955    1433      53     108   24107     637    1275    1914    6660   13620    0.00    0.74    0.10    0.15    0.16    0.16    0.17    0.00    0.39    0.05    0.07    0.08    0.09    0.11    0.00    0.34    0.05    0.08    0.08    0.07    0.06       0
 2008 161    52    4614   0.158    5230   0.179   27382       0   27382    1154    2306    3463    6720   13739       0     250      39      76     116       6      12    3024     477     954    1432      53     108   24107     637    1276    1914    6660   13619    0.00    0.74    0.10    0.15    0.16    0.16    0.17    0.00    0.39    0.05    0.07    0.08    0.09    0.11    0.00    0.34    0.05    0.08    0.08    0.07    0.06       0
