*SOM N DAILY OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.7.2.000 -release      OCT 15, 2021; 17:59:32
                                                                                
*RUN   1        :             CSM335_date_1 MZCER047 ITSA1301    1              
 MODEL          : MZCER047 - Maize                                              
 EXPERIMENT     : ITSA1301 SG CALIBRATION SETUP OF SORGHUM SOWING DATES         
 DATA PATH      :                                                               
 TREATMENT  1   :             CSM335_date_1 MZCER047                            
  
!                                                                                                                                                                                                                                                                                                                                                                                                                                                Cumul.
!               <---- SOM N in top layers ----> <---------------- Total Soil Organic Nitrogen ----------------> <-------- Active Soil Organic Nitrogen (SOM1) --------> <---- Intermediate Soil Organic N (SOM2) -----> <------- Passive Soil Organic N (SOM3) -------> <----------------- Litter Nitrogen -------------------> <------------- Metabolic Litter Nitrogen -------------> <------------ Structural Litter Nitrogen ------------->  Res. N
!               20cm-kg  20cm-% 40cm-kg  40cm-%   Total Surface    Soil     0-5    5-15   15-30   30-60  60-120 Surface    Soil     0-5    5-15   15-30   30-60  60-120    Soil     0-5    5-15   15-30   30-60  60-120    Soil     0-5    5-15   15-30   30-60  60-120 Surface    Soil     0-5    5-15   15-30   30-60  60-120 Surface    Soil     0-5    5-15   15-30   30-60  60-120 Surface    Soil     0-5    5-15   15-30   30-60  60-120 (kg/ha)
@YEAR DOY   DAS  SNS20D  SN%20D  SNS40D  SN%40D    SOND    SN0D    SNTD    SN1D    SN2D    SN3D    SN4D   SN5+D   S1N0D   S1NTD   S1N1D   S1N2D   S1N3D   S1N4D  S1N5+D   S2NTD   S2N1D   S2N2D   S2N3D   S2N4D  S2N5+D   S3NTD   S3N1D   S3N2D   S3N3D   S3N4D  S3N5+D    LN0D    LNTD    LN1D    LN2D    LN3D    LN4D   LN5+D   MEN0D   MENTD   MEN1D   MEN2D   MEN3D   MEN4D  MEN5+D   STN0D   STNTD   STN1D   STN2D   STN3D   STN4D  STN5+D   RESNC
 2014 269   142    4444   0.156    5066   0.178   32242       0   32242    1111    2220    3339    8520   17052       0     228      34      65     103       9      16    2941     456     913    1372      66     133   29072     621    1242    1863    8443   16903    0.00    1.89    0.14    0.23    0.33    0.50    0.70    0.00    1.41    0.09    0.15    0.23    0.37    0.56    0.00    0.48    0.05    0.08    0.10    0.13    0.13       0
 2014 270   143    4443   0.156    5065   0.178   32241       0   32241    1111    2220    3338    8520   17052       0     227      34      65     103       9      16    2940     456     913    1372      66     133   29072     621    1242    1864    8443   16902    0.00    1.81    0.13    0.22    0.31    0.48    0.67    0.00    1.33    0.09    0.14    0.22    0.35    0.53    0.00    0.48    0.05    0.08    0.10    0.13    0.13       0
 2014 271   144    4442   0.156    5065   0.178   32239       0   32239    1111    2220    3338    8520   17052       0     227      34      65     103       9      16    2939     456     912    1372      66     133   29071     621    1242    1864    8443   16902    0.00    1.73    0.13    0.21    0.30    0.46    0.63    0.00    1.26    0.08    0.14    0.21    0.33    0.50    0.00    0.48    0.05    0.08    0.10    0.13    0.13       0
 2014 272   145    4442   0.156    5064   0.178   32238       0   32238    1110    2219    3337    8520   17051       0     227      34      65     102       9      16    2938     456     912    1371      66     133   29071     621    1242    1864    8443   16902    0.00    1.66    0.12    0.21    0.29    0.44    0.61    0.00    1.19    0.08    0.13    0.19    0.31    0.47    0.00    0.48    0.05    0.08    0.10    0.13    0.13       0
 2014 273   146    4441   0.156    5064   0.178   32237       0   32237    1110    2219    3337    8519   17051       0     226      33      65     102      10      16    2938     456     912    1371      66     133   29071     621    1242    1864    8443   16902    0.00    1.60    0.12    0.20    0.28    0.42    0.58    0.00    1.12    0.07    0.12    0.18    0.30    0.45    0.00    0.47    0.05    0.08    0.09    0.13    0.13       0
 2014 274   147    4440   0.156    5064   0.178   32235       0   32235    1110    2219    3336    8519   17051       0     226      33      65     102      10      16    2937     456     912    1370      66     133   29071     621    1242    1864    8443   16901    0.00    1.54    0.12    0.19    0.27    0.40    0.56    0.00    1.06    0.07    0.12    0.17    0.28    0.42    0.00    0.47    0.05    0.08    0.09    0.13    0.13       0
 2014 275   148    4440   0.156    5063   0.178   32234       0   32234    1110    2218    3336    8519   17051       0     226      33      65     102      10      16    2936     456     911    1370      66     133   29070     621    1242    1864    8443   16901    0.00    1.48    0.11    0.19    0.26    0.39    0.53    0.00    1.01    0.07    0.11    0.16    0.26    0.40    0.00    0.47    0.05    0.08    0.09    0.12    0.13       0
 2014 276   149    4439   0.156    5063   0.178   32233       0   32233    1110    2218    3335    8519   17050       0     225      33      65     102      10      16    2936     456     911    1370      66     133   29070     621    1242    1864    8443   16901    0.00    1.42    0.11    0.18    0.25    0.37    0.51    0.00    0.95    0.06    0.11    0.16    0.25    0.38    0.00    0.47    0.05    0.08    0.09    0.12    0.13       0
 2014 277   150    4439   0.156    5063   0.178   32231       0   32231    1110    2218    3335    8519   17050       0     225      33      65     102      10      16    2935     455     911    1369      66     133   29070     621    1242    1864    8443   16901    0.00    1.37    0.11    0.18    0.24    0.36    0.49    0.00    0.90    0.06    0.10    0.15    0.23    0.36    0.00    0.47    0.05    0.08    0.09    0.12    0.13       0
 2014 278   151    4438   0.156    5062   0.178   32230       0   32230    1109    2217    3335    8519   17050       0     225      33      64     101      10      16    2934     455     911    1369      66     133   29070     621    1242    1864    8443   16901    0.00    1.32    0.10    0.17    0.23    0.35    0.47    0.00    0.86    0.06    0.10    0.14    0.22    0.34    0.00    0.47    0.05    0.08    0.09    0.12    0.13       0
 2014 279   152    4437   0.156    5062   0.178   32229       0   32229    1109    2217    3334    8519   17050       0     225      33      64     101      10      16    2934     455     911    1369      66     133   29069     621    1242    1864    8442   16900    0.00    1.28    0.10    0.17    0.23    0.34    0.45    0.00    0.82    0.06    0.09    0.13    0.21    0.32    0.00    0.46    0.04    0.08    0.09    0.12    0.13       0
 2014 280   153    4437   0.156    5062   0.178   32228       0   32228    1109    2217    3334    8519   17050       0     224      33      64     101      10      16    2933     455     910    1369      66     133   29069     621    1242    1864    8442   16900    0.00    1.24    0.10    0.16    0.22    0.33    0.43    0.00    0.78    0.05    0.09    0.13    0.20    0.31    0.00    0.46    0.04    0.08    0.09    0.12    0.13       0
 2014 281   154    4436   0.156    5061   0.178   32227       0   32227    1109    2216    3333    8518   17049       0     224      33      64     101      10      16    2932     455     910    1368      66     133   29069     621    1242    1864    8442   16900    0.00    1.20    0.10    0.16    0.22    0.31    0.42    0.00    0.74    0.05    0.08    0.12    0.19    0.29    0.00    0.46    0.04    0.07    0.09    0.12    0.13       0
 2014 282   155    4436   0.156    5061   0.178   32226       0   32226    1109    2216    3333    8518   17049       0     224      33      64     101      10      16    2932     455     910    1368      66     133   29069     621    1242    1864    8442   16900    0.00    1.17    0.09    0.16    0.21    0.31    0.40    0.00    0.71    0.05    0.08    0.12    0.18    0.28    0.00    0.46    0.04    0.07    0.09    0.12    0.13       0
 2014 283   156    4435   0.156    5061   0.178   32224       0   32224    1109    2216    3333    8518   17049       0     224      33      64     101      10      16    2931     455     910    1368      66     132   29068     621    1242    1864    8442   16900    0.00    1.13    0.09    0.15    0.20    0.30    0.39    0.00    0.67    0.05    0.08    0.11    0.17    0.26    0.00    0.46    0.04    0.07    0.09    0.12    0.13       0
 2014 284   157    4435   0.156    5061   0.178   32223       0   32223    1109    2216    3332    8518   17049       0     223      33      64     101      10      16    2931     455     910    1367      66     132   29068     621    1242    1864    8442   16899    0.00    1.10    0.09    0.15    0.20    0.29    0.37    0.00    0.64    0.05    0.07    0.11    0.17    0.25    0.00    0.46    0.04    0.07    0.09    0.12    0.13       0
 2014 285   158    4434   0.156    5060   0.178   32222       0   32222    1108    2215    3332    8518   17049       0     223      33      64     100      10      17    2930     455     909    1367      66     132   29068     621    1242    1864    8442   16899    0.00    1.20    0.09    0.16    0.21    0.31    0.43    0.00    0.74    0.05    0.08    0.12    0.19    0.30    0.00    0.46    0.04    0.07    0.09    0.12    0.13       0
 2014 286   159    4433   0.156    5060   0.178   32221       0   32221    1108    2215    3331    8518   17048       0     223      33      64     100      10      17    2929     455     909    1367      66     132   29068     621    1242    1864    8442   16899    0.00    1.30    0.10    0.16    0.22    0.34    0.48    0.00    0.83    0.05    0.09    0.13    0.22    0.35    0.00    0.47    0.04    0.08    0.09    0.12    0.13       0
 2014 287   160    4432   0.156    5059   0.178   32220       0   32220    1108    2215    3331    8518   17048       0     222      33      64     100      10      17    2928     454     909    1366      66     132   29067     621    1242    1864    8442   16899    0.00    1.40    0.10    0.17    0.23    0.37    0.53    0.00    0.92    0.06    0.10    0.14    0.24    0.39    0.00    0.48    0.04    0.08    0.09    0.13    0.14       0
 2014 288   161    4432   0.156    5059   0.178   32218       0   32218    1108    2214    3330    8518   17048       0     222      33      63     100      10      17    2928     454     909    1366      66     132   29067     621    1242    1864    8442   16899    0.00    1.50    0.10    0.18    0.25    0.39    0.58    0.00    1.01    0.06    0.10    0.15    0.26    0.44    0.00    0.48    0.05    0.08    0.09    0.13    0.14       0
 2014 289   162    4431   0.156    5059   0.178   32217       0   32217    1108    2214    3330    8518   17048       0     222      32      63     100      10      17    2927     454     908    1366      66     132   29067     621    1242    1864    8441   16898    0.00    1.59    0.11    0.19    0.26    0.41    0.63    0.00    1.10    0.06    0.11    0.16    0.28    0.48    0.00    0.49    0.05    0.08    0.10    0.13    0.14       0
 2014 290   163    4431   0.156    5058   0.178   32216       0   32216    1108    2214    3329    8518   17048       0     222      32      63     100      10      17    2926     454     908    1365      66     132   29067     621    1242    1864    8441   16898    0.00    1.68    0.11    0.19    0.27    0.44    0.67    0.00    1.18    0.07    0.12    0.17    0.30    0.52    0.00    0.50    0.05    0.08    0.10    0.13    0.15       0
 2014 291   164    4430   0.156    5058   0.178   32215       0   32215    1107    2213    3329    8518   17048       0     221      32      63      99      10      17    2926     454     908    1365      66     132   29066     621    1242    1864    8441   16898    0.00    1.76    0.12    0.20    0.28    0.46    0.71    0.00    1.26    0.07    0.12    0.18    0.32    0.56    0.00    0.50    0.05    0.08    0.10    0.13    0.15       0
 2014 292   165    4430   0.156    5058   0.178   32214       0   32214    1107    2213    3328    8518   17048       0     221      32      63      99      10      17    2925     454     908    1365      66     132   29066     621    1242    1864    8441   16898    0.00    1.85    0.12    0.21    0.29    0.48    0.76    0.00    1.34    0.07    0.13    0.19    0.34    0.60    0.00    0.51    0.05    0.08    0.10    0.13    0.15       0
 2014 293   166    4429   0.156    5058   0.178   32213       0   32213    1107    2213    3328    8518   17047       0     221      32      63      99      10      17    2925     454     908    1364      66     132   29066     621    1242    1864    8441   16898    0.00    1.93    0.12    0.21    0.30    0.50    0.80    0.00    1.41    0.08    0.13    0.20    0.36    0.64    0.00    0.52    0.05    0.08    0.10    0.14    0.16       0
 2014 294   167    4428   0.156    5057   0.178   32212       0   32212    1107    2213    3328    8517   17047       0     221      32      63      99      10      17    2924     454     907    1364      66     132   29066     621    1242    1864    8441   16897    0.00    2.00    0.13    0.22    0.30    0.52    0.84    0.00    1.48    0.08    0.14    0.20    0.38    0.68    0.00    0.53    0.05    0.08    0.10    0.14    0.16       0
 2014 295   168    4428   0.156    5057   0.178   32211       0   32211    1107    2212    3327    8517   17047       0     220      32      63      99      10      17    2923     454     907    1364      66     132   29065     621    1242    1864    8441   16897    0.00    2.08    0.13    0.22    0.31    0.54    0.88    0.00    1.55    0.08    0.14    0.21    0.40    0.71    0.00    0.53    0.05    0.08    0.10    0.14    0.17       0
 2014 296   169    4427   0.156    5057   0.178   32210       0   32210    1107    2212    3327    8517   17047       0     220      32      63      99      10      17    2922     454     907    1363      66     132   29065     621    1242    1864    8441   16897    0.00    2.15    0.13    0.23    0.32    0.56    0.92    0.00    1.61    0.08    0.15    0.22    0.42    0.75    0.00    0.54    0.05    0.08    0.10    0.14    0.17       0
 2014 297   170    4426   0.156    5056   0.178   32209       0   32209    1107    2212    3326    8517   17047       0     220      32      63      99      10      17    2922     453     907    1363      66     132   29065     621    1242    1864    8441   16897    0.00    2.23    0.13    0.23    0.33    0.58    0.96    0.00    1.68    0.09    0.15    0.22    0.44    0.78    0.00    0.55    0.05    0.08    0.10    0.14    0.17       0
 2014 298   171    4426   0.156    5056   0.178   32208       0   32208    1107    2211    3326    8517   17047       0     220      32      62      99      10      17    2921     453     906    1363      66     132   29065     621    1242    1864    8441   16897    0.00    2.30    0.14    0.24    0.33    0.60    0.99    0.00    1.75    0.09    0.16    0.23    0.45    0.82    0.00    0.55    0.05    0.08    0.10    0.15    0.18       0
 2014 299   172    4425   0.156    5056   0.178   32207       0   32207    1106    2211    3325    8517   17047       0     219      32      62      98      10      17    2920     453     906    1362      66     132   29065     621    1242    1864    8441   16897    0.00    2.37    0.14    0.24    0.34    0.62    1.03    0.00    1.81    0.09    0.16    0.24    0.47    0.85    0.00    0.56    0.05    0.08    0.10    0.15    0.18       0
 2014 300   173    4425   0.156    5055   0.178   32206       0   32206    1106    2211    3325    8517   17047       0     219      32      62      98      10      17    2920     453     906    1362      66     132   29064     621    1242    1864    8440   16896    0.00    2.45    0.14    0.25    0.35    0.64    1.07    0.00    1.88    0.10    0.16    0.25    0.49    0.89    0.00    0.57    0.05    0.08    0.10    0.15    0.18       0
 2014 301   174    4424   0.156    5055   0.178   32205       0   32205    1106    2210    3325    8517   17047       0     219      32      62      98      10      17    2919     453     906    1362      66     132   29064     621    1242    1864    8440   16896    0.00    2.53    0.15    0.25    0.36    0.66    1.11    0.00    1.95    0.10    0.17    0.25    0.51    0.92    0.00    0.57    0.05    0.08    0.10    0.15    0.19       0
 2014 302   175    4424   0.156    5055   0.178   32204       0   32204    1106    2210    3324    8517   17046       0     219      32      62      98      10      17    2919     453     906    1362      66     132   29064     621    1242    1864    8440   16896    0.00    2.61    0.15    0.26    0.37    0.68    1.15    0.00    2.02    0.11    0.17    0.26    0.53    0.96    0.00    0.58    0.05    0.08    0.11    0.15    0.19       0
 2014 303   176    4424   0.156    5054   0.178   32204       0   32204    1106    2210    3324    8517   17046       0     219      32      62      98      10      17    2918     453     905    1361      66     132   29064     621    1242    1864    8440   16896    0.00    2.68    0.16    0.26    0.37    0.70    1.19    0.00    2.09    0.11    0.18    0.27    0.54    0.99    0.00    0.59    0.05    0.08    0.11    0.15    0.20       0
 2014 304   177    4423   0.156    5054   0.178   32203       0   32203    1106    2210    3324    8517   17046       0     219      32      62      98      10      17    2918     453     905    1361      66     132   29064     621    1242    1864    8440   16896    0.00    2.76    0.17    0.27    0.38    0.72    1.23    0.00    2.17    0.12    0.19    0.28    0.56    1.03    0.00    0.60    0.05    0.08    0.11    0.16    0.20       0
 2014 305   178    4423   0.156    5054   0.178   32202       0   32202    1106    2210    3323    8517   17046       0     219      32      62      98      10      17    2917     453     905    1361      66     132   29063     621    1242    1864    8440   16896    0.00    2.84    0.17    0.28    0.39    0.74    1.27    0.00    2.24    0.12    0.19    0.28    0.58    1.06    0.00    0.60    0.05    0.08    0.11    0.16    0.20       0
 2014 306   179    4423   0.156    5054   0.178   32202       0   32202    1106    2209    3323    8517   17046       0     218      32      62      98      10      17    2917     453     905    1361      66     132   29063     621    1242    1864    8440   16896    0.00    2.92    0.18    0.28    0.40    0.76    1.30    0.00    2.31    0.13    0.20    0.29    0.60    1.10    0.00    0.61    0.05    0.08    0.11    0.16    0.21       0
 2014 307   180    4422   0.156    5054   0.178   32201       0   32201    1106    2209    3323    8517   17046       0     218      32      62      98      10      17    2917     453     905    1360      66     132   29063     621    1242    1864    8440   16895    0.00    2.99    0.18    0.29    0.41    0.78    1.34    0.00    2.37    0.13    0.20    0.30    0.61    1.13    0.00    0.62    0.05    0.09    0.11    0.16    0.21       0
 2014 308   181    4422   0.156    5053   0.178   32200       0   32200    1106    2209    3322    8517   17046       0     218      32      62      97      10      17    2916     453     905    1360      66     132   29063     621    1242    1864    8440   16895    0.00    2.92    0.18    0.28    0.40    0.76    1.30    0.00    2.30    0.13    0.20    0.29    0.60    1.09    0.00    0.62    0.05    0.09    0.11    0.16    0.21       0
 2014 309   182    4422   0.156    5053   0.178   32200       0   32200    1106    2209    3322    8517   17046       0     218      32      62      97      10      17    2916     453     904    1360      66     132   29063     621    1242    1864    8440   16895    0.00    2.85    0.18    0.28    0.39    0.74    1.27    0.00    2.24    0.13    0.19    0.28    0.58    1.06    0.00    0.62    0.05    0.09    0.11    0.16    0.21       0
 2014 310   183    4422   0.156    5053   0.178   32199       0   32199    1106    2209    3322    8517   17046       0     218      32      62      97      10      17    2915     453     904    1360      66     132   29063     621    1242    1864    8440   16895    0.00    2.79    0.18    0.27    0.38    0.72    1.24    0.00    2.17    0.13    0.19    0.27    0.56    1.03    0.00    0.61    0.05    0.08    0.11    0.16    0.21       0
 2014 311   184    4421   0.156    5053   0.178   32198       0   32198    1106    2208    3322    8517   17046       0     218      32      62      97      10      17    2915     453     904    1359      66     132   29063     621    1242    1864    8440   16895    0.00    2.73    0.18    0.27    0.37    0.71    1.20    0.00    2.11    0.13    0.18    0.26    0.55    1.00    0.00    0.61    0.05    0.08    0.11    0.16    0.21       0
 2014 312   185    4421   0.156    5053   0.178   32198       0   32198    1106    2208    3321    8517   17045       0     218      32      62      97      10      17    2915     453     904    1359      66     132   29062     621    1242    1864    8440   16895    0.00    2.67    0.18    0.26    0.36    0.69    1.18    0.00    2.06    0.13    0.18    0.25    0.53    0.97    0.00    0.61    0.05    0.08    0.11    0.16    0.21       0
 2014 313   186    4421   0.156    5052   0.178   32197       0   32197    1106    2208    3321    8516   17045       0     218      32      61      97      10      17    2915     453     904    1359      66     132   29062     621    1242    1865    8440   16895    0.00    2.62    0.18    0.26    0.36    0.68    1.15    0.00    2.01    0.13    0.17    0.25    0.52    0.94    0.00    0.61    0.05    0.08    0.11    0.16    0.21       0
 2014 314   187    4421   0.156    5052   0.178   32197       0   32197    1106    2208    3321    8516   17045       0     218      32      61      97      10      17    2914     453     904    1359      66     132   29062     621    1242    1865    8440   16895    0.00    2.57    0.18    0.25    0.35    0.66    1.12    0.00    1.96    0.13    0.17    0.24    0.50    0.92    0.00    0.61    0.05    0.08    0.11    0.16    0.21       0
 2014 315   188    4420   0.156    5052   0.178   32196       0   32196    1106    2208    3321    8516   17045       0     218      32      61      97      10      17    2914     453     904    1359      66     132   29062     621    1242    1865    8440   16895    0.00    2.53    0.18    0.25    0.34    0.65    1.10    0.00    1.92    0.13    0.16    0.24    0.49    0.89    0.00    0.61    0.05    0.08    0.11    0.16    0.21       0
 2014 316   189    4420   0.156    5052   0.178   32196       0   32196    1106    2208    3320    8516   17045       0     218      32      61      97      10      17    2914     453     904    1359      66     132   29062     621    1242    1865    8440   16894    0.00    2.48    0.18    0.25    0.34    0.64    1.08    0.00    1.88    0.13    0.16    0.23    0.48    0.87    0.00    0.61    0.05    0.08    0.11    0.16    0.21       0
 2014 317   190    4420   0.156    5052   0.178   32195       0   32195    1106    2208    3320    8516   17045       0     218      32      61      97      10      17    2913     453     904    1358      66     132   29062     621    1242    1865    8440   16894    0.00    2.44    0.18    0.24    0.33    0.63    1.06    0.00    1.84    0.13    0.16    0.22    0.47    0.85    0.00    0.61    0.05    0.08    0.11    0.16    0.21       0
 2014 318   191    4420   0.156    5052   0.178   32195       0   32195    1106    2208    3320    8516   17045       0     217      32      61      97      10      17    2913     453     904    1358      66     132   29062     621    1242    1865    8439   16894    0.00    2.41    0.18    0.24    0.33    0.62    1.04    0.00    1.80    0.13    0.16    0.22    0.46    0.83    0.00    0.61    0.05    0.08    0.11    0.16    0.21       0
 2014 319   192    4420   0.156    5052   0.178   32194       0   32194    1106    2208    3320    8516   17045       0     217      32      61      97      10      18    2913     453     904    1358      66     132   29062     621    1242    1865    8439   16894    0.00    2.37    0.18    0.24    0.32    0.61    1.02    0.00    1.76    0.13    0.15    0.22    0.45    0.81    0.00    0.61    0.05    0.08    0.11    0.16    0.21       0
 2014 320   193    4420   0.156    5051   0.178   32194       0   32194    1106    2207    3320    8516   17045       0     217      32      61      97      10      18    2913     453     903    1358      66     132   29061     621    1242    1865    8439   16894    0.00    2.34    0.18    0.24    0.32    0.60    1.00    0.00    1.73    0.13    0.15    0.21    0.44    0.80    0.00    0.61    0.05    0.08    0.11    0.16    0.21       0
 2014 321   194    4419   0.156    5051   0.178   32194       0   32194    1106    2207    3320    8516   17045       0     217      32      61      97      10      18    2913     453     903    1358      66     132   29061     621    1242    1865    8439   16894    0.00    2.30    0.18    0.23    0.31    0.59    0.99    0.00    1.70    0.13    0.15    0.21    0.43    0.78    0.00    0.60    0.05    0.08    0.11    0.16    0.21       0
 2014 322   195    4419   0.156    5051   0.178   32193       0   32193    1106    2207    3319    8516   17044       0     217      32      61      97      10      18    2912     453     903    1358      66     132   29061     621    1242    1865    8439   16894    0.00    2.27    0.17    0.23    0.31    0.58    0.97    0.00    1.67    0.12    0.15    0.20    0.43    0.77    0.00    0.60    0.05    0.08    0.11    0.16    0.21       0
 2014 323   196    4419   0.156    5051   0.178   32193       0   32193    1106    2207    3319    8516   17044       0     217      32      61      97      10      18    2912     453     903    1358      66     132   29061     621    1242    1865    8439   16894    0.00    2.24    0.17    0.23    0.31    0.58    0.96    0.00    1.64    0.12    0.15    0.20    0.42    0.75    0.00    0.60    0.05    0.08    0.11    0.16    0.21       0
 2014 324   197    4419   0.156    5051   0.178   32192       0   32192    1106    2207    3319    8516   17044       0     217      32      61      97      10      18    2912     453     903    1358      66     132   29061     621    1242    1865    8439   16894    0.00    2.21    0.16    0.23    0.30    0.57    0.94    0.00    1.61    0.11    0.14    0.20    0.41    0.74    0.00    0.60    0.05    0.08    0.11    0.16    0.20       0
 2014 325   198    4418   0.156    5051   0.178   32192       0   32192    1106    2207    3319    8516   17044       0     217      32      61      97      10      18    2912     453     903    1358      66     132   29061     621    1242    1865    8439   16894    0.00    2.18    0.16    0.23    0.30    0.56    0.93    0.00    1.58    0.11    0.14    0.19    0.41    0.73    0.00    0.60    0.05    0.08    0.11    0.16    0.20       0
 2014 326   199    4418   0.156    5051   0.178   32191       0   32191    1105    2207    3319    8516   17044       0     217      32      61      96      10      18    2911     453     903    1357      66     132   29061     621    1242    1865    8439   16894    0.00    2.15    0.16    0.22    0.30    0.56    0.92    0.00    1.55    0.11    0.14    0.19    0.40    0.72    0.00    0.60    0.05    0.08    0.11    0.16    0.20       0
 2014 327   200    4418   0.156    5051   0.178   32191       0   32191    1105    2207    3319    8516   17044       0     217      32      61      96      10      18    2911     453     903    1357      66     132   29061     621    1242    1865    8439   16894    0.00    2.13    0.15    0.22    0.30    0.55    0.91    0.00    1.53    0.10    0.14    0.19    0.39    0.71    0.00    0.60    0.05    0.08    0.11    0.16    0.20       0
 2014 328   201    4418   0.156    5051   0.178   32191       0   32191    1105    2207    3319    8516   17044       0     217      32      61      96      10      18    2911     453     903    1357      66     132   29061     621    1242    1865    8439   16894    0.00    2.11    0.15    0.22    0.29    0.55    0.90    0.00    1.51    0.10    0.14    0.19    0.39    0.70    0.00    0.60    0.05    0.08    0.11    0.16    0.20       0
 2014 329   202    4418   0.156    5051   0.178   32190       0   32190    1105    2207    3319    8516   17044       0     217      32      61      96      10      18    2911     452     903    1357      66     132   29061     621    1242    1865    8439   16894    0.00    2.09    0.15    0.22    0.29    0.54    0.89    0.00    1.49    0.10    0.14    0.19    0.38    0.69    0.00    0.60    0.05    0.08    0.11    0.16    0.20       0
 2014 330   203    4418   0.156    5051   0.178   32190       0   32190    1105    2207    3318    8516   17044       0     217      32      61      96      10      18    2911     452     903    1357      66     132   29061     621    1242    1865    8439   16893    0.00    2.07    0.14    0.22    0.29    0.54    0.88    0.00    1.47    0.09    0.14    0.18    0.38    0.68    0.00    0.60    0.05    0.08    0.11    0.16    0.20       0
 2014 331   204    4417   0.156    5050   0.178   32190       0   32190    1105    2207    3318    8516   17044       0     217      32      61      96      10      18    2911     452     903    1357      66     132   29061     621    1242    1865    8439   16893    0.00    2.05    0.14    0.22    0.29    0.53    0.87    0.00    1.46    0.09    0.14    0.18    0.38    0.67    0.00    0.60    0.05    0.08    0.11    0.16    0.20       0
 2014 332   205    4417   0.156    5050   0.178   32190       0   32190    1105    2207    3318    8516   17044       0     217      32      61      96      10      18    2910     452     903    1357      66     132   29061     621    1242    1865    8439   16893    0.00    2.04    0.14    0.22    0.29    0.53    0.87    0.00    1.44    0.09    0.13    0.18    0.37    0.66    0.00    0.60    0.05    0.08    0.11    0.16    0.20       0
 2014 333   206    4417   0.156    5050   0.178   32189       0   32189    1105    2207    3318    8516   17044       0     216      31      61      96      10      18    2910     452     903    1357      66     132   29061     621    1242    1865    8439   16893    0.00    2.02    0.14    0.22    0.28    0.53    0.86    0.00    1.43    0.09    0.13    0.18    0.37    0.66    0.00    0.60    0.05    0.08    0.11    0.16    0.20       0
 2014 334   207    4417   0.156    5050   0.178   32189       0   32189    1105    2207    3318    8516   17044       0     216      31      61      96      10      18    2910     452     903    1357      66     132   29061     621    1243    1865    8439   16893    0.00    2.01    0.13    0.22    0.28    0.52    0.85    0.00    1.41    0.09    0.13    0.18    0.37    0.65    0.00    0.60    0.05    0.08    0.11    0.16    0.20       0
 2014 335   208    4417   0.156    5050   0.178   32189       0   32189    1105    2207    3318    8516   17044       0     216      31      61      96      10      18    2910     452     903    1357      66     132   29060     621    1243    1865    8439   16893    0.00    2.00    0.13    0.22    0.28    0.52    0.85    0.00    1.40    0.08    0.13    0.18    0.36    0.65    0.00    0.60    0.05    0.08    0.11    0.16    0.20       0
 2014 336   209    4417   0.156    5050   0.178   32189       0   32189    1105    2207    3318    8516   17044       0     216      31      61      96      10      18    2910     452     903    1357      66     132   29060     621    1243    1865    8439   16893    0.00    1.99    0.13    0.22    0.28    0.52    0.84    0.00    1.39    0.08    0.13    0.18    0.36    0.64    0.00    0.60    0.05    0.08    0.11    0.16    0.20       0
 2014 337   210    4417   0.156    5050   0.178   32189       0   32189    1105    2207    3318    8516   17044       0     216      31      61      96      10      18    2910     452     903    1357      66     132   29060     621    1243    1865    8439   16893    0.00    1.98    0.13    0.22    0.28    0.51    0.84    0.00    1.38    0.08    0.13    0.17    0.36    0.64    0.00    0.60    0.05    0.08    0.11    0.16    0.20       0
 2014 338   211    4417   0.156    5050   0.178   32189       0   32189    1105    2207    3318    8516   17044       0     216      31      61      96      10      18    2910     452     903    1357      66     132   29060     621    1243    1865    8439   16893    0.00    1.97    0.13    0.22    0.28    0.51    0.84    0.00    1.38    0.08    0.13    0.17    0.36    0.63    0.00    0.60    0.05    0.08    0.11    0.16    0.20       0
 2014 339   212    4417   0.156    5050   0.178   32188       0   32188    1105    2207    3318    8516   17044       0     216      31      61      96      10      18    2910     452     903    1357      66     132   29060     621    1243    1865    8439   16893    0.00    1.97    0.13    0.22    0.28    0.51    0.83    0.00    1.37    0.08    0.13    0.17    0.36    0.63    0.00    0.60    0.05    0.08    0.11    0.16    0.20       0
 2014 340   213    4417   0.156    5050   0.178   32188       0   32188    1105    2207    3318    8516   17044       0     216      31      61      96      10      18    2910     452     903    1357      66     132   29060     621    1243    1865    8439   16893    0.00    1.96    0.13    0.22    0.28    0.51    0.83    0.00    1.37    0.08    0.13    0.17    0.35    0.63    0.00    0.60    0.05    0.08    0.11    0.16    0.20       0
 2014 341   214    4417   0.156    5050   0.178   32188       0   32188    1105    2207    3318    8516   17044       0     216      31      61      96      10      18    2910     452     903    1357      66     132   29060     621    1243    1865    8439   16893    0.00    1.96    0.13    0.22    0.28    0.51    0.83    0.00    1.36    0.08    0.13    0.17    0.35    0.62    0.00    0.60    0.05    0.08    0.11    0.16    0.20       0
 2014 342   215    4417   0.156    5050   0.178   32188       0   32188    1105    2207    3318    8516   17044       0     216      31      61      96      10      18    2910     452     903    1357      66     132   29060     621    1243    1865    8439   16893    0.00    1.95    0.13    0.21    0.28    0.51    0.83    0.00    1.36    0.08    0.13    0.17    0.35    0.62    0.00    0.60    0.05    0.08    0.11    0.16    0.20       0
