*SOM N DAILY OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.7.2.000 -release      OCT 15, 2021; 17:59:34
                                                                                
*RUN   1        :             CSM335_date_1 MZCER047 ITSA1301    1              
 MODEL          : MZCER047 - Maize                                              
 EXPERIMENT     : ITSA1301 SG CALIBRATION SETUP OF SORGHUM SOWING DATES         
 DATA PATH      :                                                               
 TREATMENT  1   :             CSM335_date_1 MZCER047                            
  
!                                                                                                                                                                                                                                                                                                                                                                                                                                                Cumul.
!               <---- SOM N in top layers ----> <---------------- Total Soil Organic Nitrogen ----------------> <-------- Active Soil Organic Nitrogen (SOM1) --------> <---- Intermediate Soil Organic N (SOM2) -----> <------- Passive Soil Organic N (SOM3) -------> <----------------- Litter Nitrogen -------------------> <------------- Metabolic Litter Nitrogen -------------> <------------ Structural Litter Nitrogen ------------->  Res. N
!               20cm-kg  20cm-% 40cm-kg  40cm-%   Total Surface    Soil     0-5    5-15   15-30   30-53  53-100 Surface    Soil     0-5    5-15   15-30   30-53  53-100    Soil     0-5    5-15   15-30   30-53  53-100    Soil     0-5    5-15   15-30   30-53  53-100 Surface    Soil     0-5    5-15   15-30   30-53  53-100 Surface    Soil     0-5    5-15   15-30   30-53  53-100 Surface    Soil     0-5    5-15   15-30   30-53  53-100 (kg/ha)
@YEAR DOY   DAS  SNS20D  SN%20D  SNS40D  SN%40D    SOND    SN0D    SNTD    SN1D    SN2D    SN3D    SN4D   SN5+D   S1N0D   S1NTD   S1N1D   S1N2D   S1N3D   S1N4D  S1N5+D   S2NTD   S2N1D   S2N2D   S2N3D   S2N4D  S2N5+D   S3NTD   S3N1D   S3N2D   S3N3D   S3N4D  S3N5+D    LN0D    LNTD    LN1D    LN2D    LN3D    LN4D   LN5+D   MEN0D   MENTD   MEN1D   MEN2D   MEN3D   MEN4D  MEN5+D   STN0D   STNTD   STN1D   STN2D   STN3D   STN4D  STN5+D   RESNC
 2009 171    68    4710   0.158    5314   0.179   27852       0   27852    1179    2355    3530    6811   13978       0     255      41      80     117       6      11    3082     487     973    1459      53     110   24514     651    1302    1954    6751   13857    0.00    0.69    0.10    0.15    0.14    0.11    0.19    0.00    0.35    0.05    0.07    0.06    0.04    0.13    0.00    0.34    0.05    0.08    0.08    0.07    0.06       0
 2009 172    69    4709   0.158    5314   0.179   27851       0   27851    1178    2354    3530    6810   13978       0     255      41      79     117       6      11    3082     487     973    1458      53     110   24513     651    1302    1954    6751   13857    0.00    0.68    0.10    0.15    0.14    0.11    0.18    0.00    0.34    0.05    0.07    0.06    0.04    0.12    0.00    0.34    0.05    0.08    0.08    0.07    0.06       0
 2009 173    70    4708   0.158    5314   0.179   27849       0   27849    1178    2354    3529    6810   13978       0     255      40      79     117       6      11    3081     487     973    1458      53     110   24513     651    1302    1954    6750   13856    0.00    0.67    0.09    0.14    0.14    0.11    0.18    0.00    0.33    0.04    0.06    0.06    0.04    0.12    0.00    0.34    0.05    0.08    0.08    0.07    0.06       0
 2009 174    71    4708   0.158    5313   0.179   27848       0   27848    1178    2354    3529    6810   13977       0     255      40      79     117       6      11    3080     487     972    1457      53     110   24513     651    1302    1954    6750   13856    0.00    0.64    0.09    0.14    0.14    0.11    0.17    0.00    0.31    0.04    0.06    0.06    0.04    0.11    0.00    0.34    0.05    0.08    0.08    0.07    0.06       0
 2009 175    72    4707   0.158    5313   0.179   27847       0   27847    1178    2353    3529    6810   13977       0     254      40      79     117       6      11    3079     487     972    1457      53     110   24513     651    1302    1954    6750   13856    0.00    0.62    0.09    0.13    0.13    0.10    0.16    0.00    0.29    0.04    0.06    0.05    0.04    0.10    0.00    0.33    0.05    0.08    0.08    0.07    0.06       0
 2009 176    73    4706   0.158    5313   0.179   27846       0   27846    1177    2353    3528    6810   13977       0     254      40      79     117       7      11    3078     487     972    1457      53     110   24512     651    1302    1954    6750   13856    0.00    0.60    0.09    0.13    0.13    0.10    0.15    0.00    0.27    0.04    0.05    0.05    0.03    0.10    0.00    0.33    0.05    0.08    0.08    0.07    0.06       0
 2009 177    74    4705   0.158    5313   0.179   27844       0   27844    1177    2353    3528    6810   13977       0     254      40      79     117       7      11    3078     487     972    1456      53     110   24512     651    1302    1954    6750   13856    0.00    0.59    0.08    0.13    0.13    0.10    0.15    0.00    0.25    0.03    0.05    0.05    0.03    0.09    0.00    0.33    0.05    0.08    0.08    0.07    0.06       0
 2009 178    75    4705   0.158    5312   0.179   27843       0   27843    1177    2352    3527    6810   13977       0     254      40      79     117       7      11    3077     486     971    1456      53     110   24512     651    1302    1954    6750   13855    0.00    0.57    0.08    0.12    0.12    0.10    0.14    0.00    0.24    0.03    0.05    0.04    0.03    0.09    0.00    0.33    0.05    0.08    0.08    0.07    0.06       0
 2009 179    76    4704   0.158    5312   0.179   27842       0   27842    1177    2352    3527    6810   13976       0     253      40      78     117       7      11    3076     486     971    1455      53     110   24512     651    1302    1954    6750   13855    0.00    0.55    0.08    0.12    0.12    0.09    0.14    0.00    0.22    0.03    0.04    0.04    0.03    0.08    0.00    0.33    0.05    0.08    0.08    0.07    0.06       0
 2009 180    77    4703   0.158    5312   0.179   27841       0   27841    1177    2351    3527    6810   13976       0     253      40      78     117       7      11    3075     486     971    1455      53     110   24512     651    1302    1954    6750   13855    0.00    0.54    0.08    0.12    0.12    0.09    0.13    0.00    0.21    0.03    0.04    0.04    0.03    0.08    0.00    0.33    0.05    0.08    0.08    0.07    0.06       0
 2009 181    78    4702   0.158    5311   0.179   27839       0   27839    1176    2351    3526    6810   13976       0     253      40      78     117       7      11    3074     486     971    1455      53     110   24511     651    1302    1954    6750   13855    0.00    0.53    0.08    0.12    0.11    0.09    0.13    0.00    0.20    0.03    0.04    0.04    0.02    0.07    0.00    0.33    0.05    0.08    0.08    0.07    0.06       0
 2009 182    79    4702   0.158    5311   0.179   27838       0   27838    1176    2351    3526    6810   13976       0     253      39      78     117       7      12    3074     486     971    1454      53     110   24511     651    1302    1954    6750   13855    0.00    0.51    0.07    0.11    0.11    0.09    0.12    0.00    0.19    0.03    0.04    0.03    0.02    0.07    0.00    0.32    0.05    0.08    0.08    0.07    0.06       0
 2009 183    80    4701   0.158    5311   0.179   27837       0   27837    1176    2350    3525    6810   13976       0     252      39      78     117       7      12    3073     486     970    1454      53     110   24511     651    1302    1954    6749   13854    0.00    0.50    0.07    0.11    0.11    0.09    0.12    0.00    0.18    0.02    0.03    0.03    0.02    0.06    0.00    0.32    0.05    0.08    0.08    0.07    0.06       0
 2009 184    81    4700   0.158    5311   0.179   27836       0   27836    1176    2350    3525    6809   13975       0     252      39      78     117       7      12    3072     486     970    1453      53     110   24511     651    1302    1954    6749   13854    0.00    0.49    0.07    0.11    0.11    0.09    0.11    0.00    0.17    0.02    0.03    0.03    0.02    0.06    0.00    0.32    0.05    0.08    0.08    0.07    0.06       0
 2009 185    82    4700   0.158    5310   0.179   27835       0   27835    1176    2350    3525    6809   13975       0     252      39      78     117       7      12    3072     486     970    1453      53     110   24510     651    1302    1954    6749   13854    0.00    0.48    0.07    0.11    0.11    0.08    0.11    0.00    0.16    0.02    0.03    0.03    0.02    0.06    0.00    0.32    0.05    0.08    0.08    0.06    0.06       0
 2009 186    83    4699   0.158    5310   0.179   27834       0   27834    1175    2349    3524    6809   13975       0     252      39      77     117       7      12    3071     486     970    1453      53     110   24510     651    1302    1954    6749   13854    0.00    0.47    0.07    0.11    0.10    0.08    0.11    0.00    0.15    0.02    0.03    0.03    0.02    0.05    0.00    0.32    0.05    0.08    0.08    0.06    0.05       0
 2009 187    84    4699   0.158    5310   0.179   27833       0   27833    1175    2349    3524    6809   13975       0     252      39      77     117       7      12    3070     485     969    1452      53     110   24510     651    1302    1955    6749   13854    0.00    0.46    0.07    0.10    0.10    0.08    0.10    0.00    0.14    0.02    0.03    0.03    0.02    0.05    0.00    0.32    0.05    0.08    0.08    0.06    0.05       0
 2009 188    85    4698   0.158    5310   0.179   27832       0   27832    1175    2349    3524    6809   13975       0     252      39      77     117       7      12    3070     485     969    1452      53     110   24510     651    1302    1955    6749   13853    0.00    0.45    0.07    0.10    0.10    0.08    0.10    0.00    0.13    0.02    0.03    0.02    0.02    0.05    0.00    0.32    0.05    0.08    0.08    0.06    0.05       0
 2009 189    86    4698   0.158    5309   0.179   27831       0   27831    1175    2349    3523    6809   13975       0     251      39      77     117       7      12    3069     485     969    1452      53     110   24510     651    1302    1955    6749   13853    0.00    0.46    0.07    0.10    0.10    0.08    0.10    0.00    0.14    0.02    0.03    0.03    0.02    0.05    0.00    0.32    0.05    0.08    0.08    0.06    0.05       0
 2009 190    87    4697   0.158    5309   0.179   27830       0   27830    1175    2348    3523    6809   13974       0     251      39      77     117       7      12    3069     485     969    1452      53     110   24509     651    1302    1955    6749   13853    0.00    0.46    0.07    0.11    0.11    0.08    0.10    0.00    0.14    0.02    0.03    0.03    0.02    0.04    0.00    0.32    0.05    0.08    0.08    0.06    0.05       0
 2009 191    88    4697   0.158    5309   0.179   27829       0   27829    1175    2348    3523    6809   13974       0     251      39      77     117       7      12    3068     485     969    1451      53     110   24509     651    1302    1955    6749   13853    0.00    0.47    0.07    0.11    0.11    0.09    0.10    0.00    0.15    0.02    0.03    0.03    0.02    0.04    0.00    0.32    0.05    0.08    0.08    0.06    0.05       0
 2009 192    89    4696   0.158    5309   0.179   27828       0   27828    1174    2348    3523    6809   13974       0     251      39      77     117       7      12    3068     485     969    1451      53     109   24509     651    1302    1955    6749   13853    0.00    0.47    0.07    0.11    0.11    0.09    0.10    0.00    0.15    0.02    0.03    0.03    0.02    0.04    0.00    0.32    0.05    0.08    0.08    0.06    0.05       0
 2009 193    90    4696   0.158    5309   0.179   27827       0   27827    1174    2348    3523    6809   13974       0     251      39      77     117       7      12    3067     485     969    1451      53     109   24509     651    1302    1955    6749   13853    0.00    0.48    0.07    0.11    0.11    0.09    0.10    0.00    0.16    0.02    0.03    0.03    0.02    0.05    0.00    0.32    0.05    0.08    0.08    0.06    0.05       0
 2009 194    91    4696   0.158    5308   0.179   27827       0   27827    1174    2348    3522    6809   13974       0     251      39      77     117       7      12    3067     485     969    1451      53     109   24509     651    1302    1955    6749   13852    0.00    0.48    0.07    0.11    0.11    0.09    0.10    0.00    0.16    0.02    0.04    0.04    0.03    0.05    0.00    0.32    0.05    0.08    0.08    0.06    0.05       0
 2009 195    92    4695   0.158    5308   0.179   27826       0   27826    1174    2348    3522    6809   13974       0     251      38      77     117       7      12    3066     485     968    1451      53     109   24508     651    1302    1955    6749   13852    0.00    0.49    0.07    0.11    0.12    0.09    0.10    0.00    0.17    0.02    0.04    0.04    0.03    0.05    0.00    0.32    0.05    0.08    0.08    0.06    0.05       0
 2009 196    93    4695   0.158    5308   0.179   27826       0   27826    1174    2347    3522    6809   13974       0     251      38      77     117       7      12    3066     485     968    1450      53     109   24508     651    1302    1955    6748   13852    0.00    0.49    0.07    0.11    0.12    0.09    0.10    0.00    0.17    0.02    0.04    0.04    0.03    0.05    0.00    0.32    0.05    0.08    0.08    0.06    0.05       0
 2009 197    94    4695   0.158    5308   0.179   27825       0   27825    1174    2347    3522    6809   13973       0     251      38      77     117       7      12    3066     485     968    1450      53     109   24508     651    1302    1955    6748   13852    0.00    0.50    0.07    0.12    0.12    0.09    0.10    0.00    0.18    0.02    0.04    0.04    0.03    0.05    0.00    0.32    0.05    0.08    0.08    0.06    0.05       0
 2009 198    95    4695   0.158    5308   0.179   27824       0   27824    1174    2347    3522    6809   13973       0     251      38      77     117       7      12    3065     485     968    1450      53     109   24508     651    1302    1955    6748   13852    0.00    0.50    0.07    0.12    0.12    0.10    0.10    0.00    0.18    0.02    0.04    0.04    0.03    0.05    0.00    0.32    0.05    0.08    0.08    0.06    0.05       0
 2009 199    96    4694   0.158    5308   0.179   27824       0   27824    1174    2347    3521    6809   13973       0     251      38      77     117       7      12    3065     485     968    1450      53     109   24508     651    1302    1955    6748   13852    0.00    0.51    0.07    0.12    0.12    0.10    0.10    0.00    0.19    0.02    0.04    0.05    0.03    0.05    0.00    0.32    0.05    0.08    0.08    0.06    0.05       0
 2009 200    97    4694   0.158    5308   0.179   27823       0   27823    1174    2347    3521    6809   13973       0     251      38      76     117       7      12    3065     485     968    1450      53     109   24507     651    1302    1955    6748   13851    0.00    0.50    0.07    0.12    0.12    0.10    0.10    0.00    0.18    0.02    0.04    0.04    0.03    0.04    0.00    0.32    0.05    0.08    0.08    0.06    0.05       0
 2009 201    98    4694   0.158    5307   0.179   27823       0   27823    1174    2347    3521    6809   13973       0     251      38      76     117       7      12    3065     485     968    1449      53     109   24507     651    1302    1955    6748   13851    0.00    0.51    0.07    0.12    0.12    0.10    0.10    0.00    0.19    0.02    0.04    0.05    0.03    0.04    0.00    0.32    0.05    0.08    0.08    0.06    0.05       0
 2009 202    99    4694   0.158    5307   0.179   27822       0   27822    1174    2347    3521    6808   13973       0     251      38      76     117       7      12    3064     485     968    1449      53     109   24507     651    1302    1955    6748   13851    0.00    0.51    0.07    0.12    0.12    0.10    0.10    0.00    0.20    0.02    0.05    0.05    0.03    0.04    0.00    0.32    0.05    0.08    0.08    0.06    0.05       0
 2009 203   100    4694   0.158    5307   0.179   27822       0   27822    1174    2347    3521    6808   13972       0     250      38      76     117       7      12    3064     485     968    1449      53     109   24507     651    1302    1955    6748   13851    0.00    0.51    0.07    0.12    0.12    0.10    0.10    0.00    0.19    0.02    0.05    0.05    0.03    0.04    0.00    0.32    0.05    0.08    0.08    0.06    0.05       0
 2009 204   101    4694   0.158    5307   0.179   27822       0   27822    1174    2347    3521    6808   13972       0     250      38      76     117       7      12    3064     485     968    1449      53     109   24507     651    1302    1955    6748   13851    0.00    0.51    0.07    0.12    0.13    0.10    0.10    0.00    0.20    0.02    0.05    0.05    0.03    0.04    0.00    0.32    0.05    0.08    0.08    0.06    0.05       0
 2009 205   102    4693   0.157    5307   0.179   27821       0   27821    1174    2346    3520    6808   13972       0     250      38      76     117       7      12    3064     485     968    1449      53     109   24507     651    1302    1955    6748   13851    0.00    0.51    0.07    0.12    0.12    0.10    0.09    0.00    0.19    0.02    0.05    0.05    0.03    0.04    0.00    0.32    0.05    0.08    0.08    0.06    0.05       0
 2009 206   103    4693   0.157    5307   0.179   27820       0   27820    1173    2346    3520    6808   13972       0     250      38      76     117       7      12    3063     484     968    1449      53     109   24506     651    1302    1955    6748   13851    0.00    0.51    0.07    0.12    0.13    0.10    0.09    0.00    0.20    0.02    0.05    0.05    0.03    0.04    0.00    0.32    0.05    0.08    0.08    0.06    0.05       0
 2009 207   104    4693   0.157    5307   0.179   27820       0   27820    1173    2346    3520    6808   13972       0     250      38      76     117       7      12    3063     484     968    1448      53     109   24506     651    1302    1955    6748   13850    0.00    0.52    0.07    0.12    0.13    0.10    0.09    0.00    0.20    0.02    0.05    0.05    0.04    0.04    0.00    0.32    0.05    0.08    0.08    0.06    0.05       0
 2009 208   105    4692   0.157    5307   0.179   27819       0   27819    1173    2346    3520    6808   13972       0     250      38      76     117       7      12    3062     484     967    1448      53     109   24506     651    1302    1955    6748   13850    0.00    0.52    0.07    0.13    0.13    0.10    0.10    0.00    0.20    0.02    0.05    0.05    0.04    0.04    0.00    0.32    0.05    0.08    0.08    0.06    0.05       0
 2009 209   106    4692   0.157    5307   0.179   27819       0   27819    1173    2346    3520    6808   13972       0     250      38      76     117       7      12    3062     484     967    1448      53     109   24506     651    1302    1955    6748   13850    0.00    0.53    0.07    0.13    0.13    0.10    0.10    0.00    0.21    0.02    0.05    0.05    0.04    0.04    0.00    0.32    0.05    0.08    0.08    0.06    0.05       0
 2009 210   107    4692   0.157    5306   0.179   27818       0   27818    1173    2346    3520    6808   13972       0     250      38      76     117       7      12    3062     484     967    1448      53     109   24506     651    1302    1955    6748   13850    0.00    0.53    0.07    0.13    0.13    0.10    0.10    0.00    0.21    0.02    0.05    0.06    0.04    0.04    0.00    0.32    0.05    0.08    0.08    0.06    0.05       0
 2009 211   108    4692   0.157    5306   0.179   27818       0   27818    1173    2346    3520    6808   13971       0     250      38      76     117       7      12    3062     484     967    1448      53     109   24506     651    1302    1955    6748   13850    0.00    0.54    0.07    0.13    0.14    0.10    0.10    0.00    0.22    0.02    0.05    0.06    0.04    0.04    0.00    0.32    0.05    0.08    0.08    0.06    0.05       0
 2009 212   109    4691   0.157    5306   0.179   27817       0   27817    1173    2346    3520    6808   13971       0     250      38      76     117       7      12    3061     484     967    1448      53     109   24505     651    1302    1955    6748   13850    0.00    0.53    0.07    0.13    0.13    0.10    0.09    0.00    0.21    0.02    0.05    0.06    0.04    0.04    0.00    0.32    0.05    0.08    0.08    0.06    0.05       0
 2009 213   110    4691   0.157    5306   0.179   27817       0   27817    1173    2346    3519    6808   13971       0     250      38      76     117       7      12    3061     484     967    1448      53     109   24505     651    1302    1955    6748   13850    0.00    0.53    0.07    0.13    0.13    0.10    0.09    0.00    0.21    0.02    0.05    0.06    0.04    0.04    0.00    0.32    0.05    0.08    0.08    0.06    0.05       0
 2009 214   111    4691   0.157    5306   0.179   27816       0   27816    1172    2345    3519    6808   13971       0     250      38      76     117       7      12    3061     484     967    1448      53     109   24505     651    1302    1955    6748   13850    0.00    0.52    0.07    0.13    0.13    0.10    0.09    0.00    0.20    0.02    0.05    0.06    0.04    0.04    0.00    0.32    0.05    0.08    0.08    0.06    0.05       0
 2009 215   112    4690   0.157    5306   0.179   27816       0   27816    1172    2345    3519    6808   13971       0     250      38      76     117       7      12    3061     484     967    1448      53     109   24505     651    1302    1955    6748   13849    0.00    0.51    0.07    0.13    0.13    0.10    0.09    0.00    0.20    0.02    0.05    0.05    0.04    0.04    0.00    0.32    0.05    0.08    0.08    0.06    0.05       0
 2009 216   113    4690   0.157    5306   0.179   27815       0   27815    1172    2345    3519    6808   13971       0     250      38      76     117       7      12    3060     484     967    1447      53     109   24505     651    1302    1955    6747   13849    0.00    0.51    0.07    0.12    0.13    0.10    0.09    0.00    0.19    0.02    0.05    0.05    0.04    0.04    0.00    0.31    0.05    0.08    0.08    0.06    0.05       0
 2009 217   114    4690   0.157    5306   0.179   27815       0   27815    1172    2345    3519    6808   13971       0     249      38      76     117       7      12    3060     483     967    1447      53     109   24505     651    1302    1955    6747   13849    0.00    0.50    0.06    0.12    0.13    0.10    0.09    0.00    0.19    0.02    0.05    0.05    0.03    0.03    0.00    0.31    0.05    0.08    0.08    0.06    0.05       0
 2009 218   115    4690   0.157    5306   0.179   27814       0   27814    1172    2345    3519    6808   13971       0     249      38      76     117       7      12    3060     483     967    1447      53     109   24505     651    1302    1955    6747   13849    0.00    0.50    0.06    0.12    0.13    0.10    0.09    0.00    0.18    0.02    0.05    0.05    0.03    0.03    0.00    0.31    0.05    0.08    0.08    0.06    0.05       0
 2009 219   116    4689   0.157    5306   0.179   27814       0   27814    1172    2345    3519    6808   13971       0     249      38      76     117       7      12    3060     483     967    1447      53     109   24505     651    1302    1955    6747   13849    0.00    0.49    0.06    0.12    0.13    0.10    0.08    0.00    0.18    0.02    0.05    0.05    0.03    0.03    0.00    0.31    0.05    0.08    0.08    0.06    0.05       0
 2009 220   117    4689   0.157    5306   0.179   27814       0   27814    1172    2345    3519    6808   13970       0     249      37      76     117       7      12    3059     483     966    1447      53     109   24504     651    1302    1955    6747   13849    0.00    0.49    0.06    0.12    0.13    0.09    0.08    0.00    0.18    0.02    0.04    0.05    0.03    0.03    0.00    0.31    0.05    0.08    0.08    0.06    0.05       0
 2009 221   118    4689   0.157    5306   0.179   27813       0   27813    1172    2345    3519    6808   13970       0     249      37      76     117       7      12    3059     483     966    1447      53     109   24504     651    1302    1955    6747   13849    0.00    0.49    0.06    0.12    0.13    0.09    0.08    0.00    0.17    0.02    0.04    0.05    0.03    0.03    0.00    0.31    0.05    0.07    0.08    0.06    0.05       0
 2009 222   119    4689   0.157    5306   0.179   27813       0   27813    1172    2345    3519    6808   13970       0     249      37      76     117       7      12    3059     483     966    1447      53     109   24504     651    1302    1955    6747   13849    0.00    0.48    0.06    0.12    0.13    0.09    0.08    0.00    0.17    0.02    0.04    0.05    0.03    0.03    0.00    0.31    0.05    0.07    0.08    0.06    0.05       0
 2009 223   120    4688   0.157    5305   0.179   27812       0   27812    1171    2344    3519    6808   13970       0     249      37      76     117       7      12    3058     483     966    1447      53     109   24504     651    1302    1955    6747   13848    0.00    0.47    0.06    0.12    0.12    0.09    0.08    0.00    0.16    0.02    0.04    0.05    0.03    0.03    0.00    0.31    0.05    0.07    0.08    0.06    0.05       0
 2009 224   121    4688   0.157    5305   0.179   27811       0   27811    1171    2344    3518    6808   13970       0     249      37      76     117       7      12    3057     483     966    1446      53     109   24504     651    1302    1955    6747   13848    0.00    0.46    0.06    0.11    0.12    0.09    0.08    0.00    0.15    0.01    0.04    0.04    0.03    0.03    0.00    0.31    0.05    0.07    0.08    0.06    0.05       0
 2009 225   122    4687   0.157    5305   0.179   27810       0   27810    1171    2344    3518    6808   13970       0     249      37      75     117       7      12    3057     483     966    1446      53     109   24504     651    1302    1955    6747   13848    0.00    0.45    0.06    0.11    0.12    0.09    0.08    0.00    0.14    0.01    0.04    0.04    0.03    0.03    0.00    0.31    0.05    0.07    0.08    0.06    0.05       0
 2009 226   123    4686   0.157    5305   0.179   27809       0   27809    1171    2343    3518    6808   13970       0     249      37      75     117       7      12    3056     483     965    1445      53     109   24504     651    1303    1955    6747   13848    0.00    0.44    0.06    0.11    0.11    0.09    0.08    0.00    0.14    0.01    0.03    0.04    0.03    0.02    0.00    0.31    0.05    0.07    0.08    0.06    0.05       0
 2009 227   124    4686   0.157    5305   0.179   27808       0   27808    1171    2343    3518    6807   13970       0     249      37      75     117       7      12    3055     483     965    1445      53     109   24504     651    1303    1955    6747   13848    0.00    0.44    0.06    0.11    0.11    0.09    0.08    0.00    0.13    0.01    0.03    0.04    0.02    0.02    0.00    0.31    0.05    0.07    0.07    0.06    0.05       0
 2009 228   125    4685   0.157    5305   0.179   27807       0   27807    1170    2343    3517    6807   13970       0     249      37      75     117       7      12    3054     483     965    1445      53     109   24503     651    1303    1955    6747   13848    0.00    0.43    0.06    0.10    0.11    0.08    0.07    0.00    0.12    0.01    0.03    0.03    0.02    0.02    0.00    0.31    0.05    0.07    0.07    0.06    0.05       0
 2009 229   126    4685   0.157    5304   0.179   27807       0   27807    1170    2342    3517    6807   13969       0     249      37      75     118       7      12    3054     482     965    1444      53     109   24503     651    1303    1955    6747   13848    0.00    0.42    0.06    0.10    0.11    0.08    0.07    0.00    0.12    0.01    0.03    0.03    0.02    0.02    0.00    0.31    0.04    0.07    0.07    0.06    0.05       0
 2009 230   127    4684   0.157    5304   0.179   27806       0   27806    1170    2342    3517    6807   13969       0     249      37      75     118       7      12    3053     482     964    1444      53     109   24503     651    1303    1955    6747   13848    0.00    0.42    0.06    0.10    0.11    0.08    0.07    0.00    0.11    0.01    0.03    0.03    0.02    0.02    0.00    0.30    0.04    0.07    0.07    0.06    0.05       0
 2009 231   128    4684   0.157    5304   0.179   27805       0   27805    1170    2342    3517    6807   13969       0     249      37      75     118       7      12    3053     482     964    1444      53     109   24503     651    1303    1955    6747   13848    0.00    0.41    0.06    0.10    0.10    0.08    0.07    0.00    0.11    0.01    0.03    0.03    0.02    0.02    0.00    0.30    0.04    0.07    0.07    0.06    0.05       0
 2009 232   129    4684   0.157    5304   0.179   27805       0   27805    1170    2341    3517    6807   13969       0     249      37      75     118       7      12    3052     482     964    1443      53     109   24503     651    1303    1955    6747   13847    0.00    0.41    0.06    0.10    0.10    0.08    0.07    0.00    0.10    0.01    0.03    0.03    0.02    0.02    0.00    0.30    0.04    0.07    0.07    0.06    0.05       0
 2009 233   130    4683   0.157    5304   0.179   27804       0   27804    1170    2341    3516    6807   13969       0     249      37      75     118       7      12    3052     482     964    1443      53     109   24503     651    1303    1955    6746   13847    0.00    0.40    0.06    0.10    0.10    0.08    0.07    0.00    0.10    0.01    0.02    0.03    0.02    0.02    0.00    0.30    0.04    0.07    0.07    0.06    0.05       0
 2009 234   131    4683   0.157    5304   0.179   27803       0   27803    1170    2341    3516    6807   13969       0     249      37      75     118       7      12    3051     482     964    1443      53     109   24503     651    1303    1955    6746   13847    0.00    0.40    0.06    0.10    0.10    0.08    0.07    0.00    0.10    0.01    0.02    0.03    0.02    0.02    0.00    0.30    0.04    0.07    0.07    0.06    0.05       0
 2009 235   132    4683   0.157    5304   0.179   27803       0   27803    1170    2341    3516    6807   13969       0     249      37      75     118       7      12    3051     482     964    1442      53     109   24503     651    1303    1955    6746   13847    0.00    0.40    0.06    0.10    0.10    0.08    0.07    0.00    0.09    0.01    0.02    0.03    0.02    0.02    0.00    0.30    0.04    0.07    0.07    0.06    0.05       0
 2009 236   133    4683   0.157    5303   0.179   27802       0   27802    1170    2341    3516    6807   13969       0     249      37      75     118       7      12    3050     482     963    1442      53     109   24502     651    1303    1955    6746   13847    0.00    0.39    0.06    0.09    0.10    0.08    0.07    0.00    0.09    0.01    0.02    0.02    0.02    0.02    0.00    0.30    0.04    0.07    0.07    0.06    0.05       0
 2009 237   134    4682   0.157    5303   0.179   27802       0   27802    1170    2341    3516    6807   13969       0     249      37      74     118       7      13    3050     482     963    1442      53     109   24502     651    1303    1955    6746   13847    0.00    0.39    0.06    0.09    0.10    0.08    0.07    0.00    0.09    0.01    0.02    0.02    0.02    0.02    0.00    0.30    0.04    0.07    0.07    0.06    0.05       0
 2009 238   135    4682   0.157    5303   0.179   27801       0   27801    1170    2340    3516    6807   13969       0     249      37      74     119       7      13    3049     482     963    1442      53     109   24502     651    1303    1955    6746   13847    0.00    0.38    0.05    0.09    0.09    0.07    0.07    0.00    0.08    0.01    0.02    0.02    0.01    0.02    0.00    0.30    0.04    0.07    0.07    0.06    0.05       0
 2009 239   136    4681   0.157    5303   0.179   27800       0   27800    1169    2340    3515    6807   13968       0     249      36      74     119       7      13    3048     482     963    1441      53     109   24502     651    1303    1955    6746   13847    0.00    0.38    0.05    0.09    0.09    0.07    0.07    0.00    0.08    0.01    0.02    0.02    0.01    0.02    0.00    0.30    0.04    0.07    0.07    0.06    0.05       0
 2009 240   137    4680   0.157    5303   0.179   27799       0   27799    1169    2339    3515    6807   13968       0     249      36      74     119       8      13    3047     482     963    1441      53     109   24502     651    1303    1956    6746   13847    0.00    0.37    0.05    0.09    0.09    0.07    0.07    0.00    0.07    0.01    0.02    0.02    0.01    0.01    0.00    0.30    0.04    0.07    0.07    0.06    0.05       0
 2009 241   138    4679   0.157    5303   0.179   27798       0   27798    1169    2339    3515    6807   13968       0     249      36      74     119       8      13    3047     482     962    1440      53     109   24502     651    1303    1956    6746   13846    0.00    0.37    0.05    0.09    0.09    0.07    0.06    0.00    0.07    0.01    0.02    0.02    0.01    0.01    0.00    0.30    0.04    0.07    0.07    0.06    0.05       0
 2009 242   139    4679   0.157    5302   0.179   27797       0   27797    1169    2339    3514    6807   13968       0     249      36      74     119       8      13    3046     482     962    1440      53     109   24501     651    1303    1956    6746   13846    0.00    0.36    0.05    0.09    0.09    0.07    0.06    0.00    0.07    0.01    0.02    0.02    0.01    0.01    0.00    0.29    0.04    0.07    0.07    0.06    0.05       0
 2009 243   140    4678   0.157    5302   0.179   27796       0   27796    1169    2338    3514    6807   13968       0     249      36      74     119       8      13    3045     481     962    1440      53     109   24501     651    1303    1956    6746   13846    0.00    0.36    0.05    0.09    0.09    0.07    0.06    0.00    0.06    0.01    0.02    0.02    0.01    0.01    0.00    0.29    0.04    0.07    0.07    0.06    0.05       0
 2009 244   141    4678   0.157    5302   0.179   27795       0   27795    1169    2338    3514    6807   13968       0     249      36      74     119       8      13    3044     481     962    1439      53     109   24501     651    1303    1956    6746   13846    0.00    0.35    0.05    0.08    0.09    0.07    0.06    0.00    0.06    0.01    0.01    0.02    0.01    0.01    0.00    0.29    0.04    0.07    0.07    0.06    0.05       0
