*SOM N DAILY OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.7.2.000 -release      OCT 15, 2021; 17:59:35
                                                                                
*RUN   1        :             CSM335_date_1 MZCER047 ITSA1301    1              
 MODEL          : MZCER047 - Maize                                              
 EXPERIMENT     : ITSA1301 SG CALIBRATION SETUP OF SORGHUM SOWING DATES         
 DATA PATH      :                                                               
 TREATMENT  1   :             CSM335_date_1 MZCER047                            
  
!                                                                                                                                                                                                                                                                                                                                                                                                                                                Cumul.
!               <---- SOM N in top layers ----> <---------------- Total Soil Organic Nitrogen ----------------> <-------- Active Soil Organic Nitrogen (SOM1) --------> <---- Intermediate Soil Organic N (SOM2) -----> <------- Passive Soil Organic N (SOM3) -------> <----------------- Litter Nitrogen -------------------> <------------- Metabolic Litter Nitrogen -------------> <------------ Structural Litter Nitrogen ------------->  Res. N
!               20cm-kg  20cm-% 40cm-kg  40cm-%   Total Surface    Soil     0-5    5-15   15-30   30-53  53-100 Surface    Soil     0-5    5-15   15-30   30-53  53-100    Soil     0-5    5-15   15-30   30-53  53-100    Soil     0-5    5-15   15-30   30-53  53-100 Surface    Soil     0-5    5-15   15-30   30-53  53-100 Surface    Soil     0-5    5-15   15-30   30-53  53-100 Surface    Soil     0-5    5-15   15-30   30-53  53-100 (kg/ha)
@YEAR DOY   DAS  SNS20D  SN%20D  SNS40D  SN%40D    SOND    SN0D    SNTD    SN1D    SN2D    SN3D    SN4D   SN5+D   S1N0D   S1NTD   S1N1D   S1N2D   S1N3D   S1N4D  S1N5+D   S2NTD   S2N1D   S2N2D   S2N3D   S2N4D  S2N5+D   S3NTD   S3N1D   S3N2D   S3N3D   S3N4D  S3N5+D    LN0D    LNTD    LN1D    LN2D    LN3D    LN4D   LN5+D   MEN0D   MENTD   MEN1D   MEN2D   MEN3D   MEN4D  MEN5+D   STN0D   STNTD   STN1D   STN2D   STN3D   STN4D  STN5+D   RESNC
 2014 350    70    1933   0.069    2139   0.076   11104       0   11104     483     966    1453    2693    5509       0      67      10      20      31       2       3    1277     202     404     607      21      43    9759     271     542     814    2670    5463    0.00    1.14    0.15    0.25    0.37    0.20    0.16    0.00    0.75    0.10    0.16    0.27    0.12    0.10    0.00    0.38    0.06    0.09    0.10    0.08    0.06       0
 2014 351    71    1932   0.069    2139   0.076   11104       0   11104     483     966    1453    2693    5509       0      67      10      20      31       2       3    1277     202     404     607      21      43    9759     271     542     814    2670    5463    0.00    1.16    0.16    0.26    0.38    0.20    0.17    0.00    0.77    0.10    0.17    0.27    0.12    0.11    0.00    0.39    0.06    0.09    0.10    0.08    0.06       0
 2014 352    72    1932   0.069    2139   0.076   11103       0   11103     483     966    1452    2693    5509       0      66      10      20      31       2       3    1277     202     404     607      21      43    9759     271     542     814    2670    5463    0.00    1.18    0.16    0.27    0.38    0.20    0.17    0.00    0.79    0.10    0.18    0.28    0.12    0.11    0.00    0.39    0.06    0.09    0.10    0.08    0.06       0
 2014 353    73    1932   0.069    2139   0.076   11103       0   11103     483     966    1452    2693    5509       0      66      10      20      31       2       3    1277     202     404     607      21      43    9759     271     542     814    2670    5463    0.00    1.20    0.16    0.27    0.39    0.20    0.17    0.00    0.81    0.11    0.18    0.29    0.12    0.11    0.00    0.39    0.06    0.09    0.10    0.08    0.06       0
 2014 354    74    1932   0.069    2139   0.076   11102       0   11102     483     966    1452    2693    5509       0      66      10      20      31       2       3    1276     202     404     607      21      43    9758     271     542     814    2670    5463    0.00    1.23    0.16    0.28    0.40    0.21    0.18    0.00    0.84    0.11    0.19    0.30    0.13    0.12    0.00    0.39    0.06    0.09    0.10    0.08    0.06       0
 2014 355    75    1931   0.069    2138   0.076   11102       0   11102     482     965    1452    2693    5509       0      66      10      20      31       2       3    1276     202     404     607      21      43    9758     271     542     814    2670    5463    0.00    1.25    0.16    0.28    0.41    0.21    0.18    0.00    0.86    0.11    0.19    0.31    0.13    0.12    0.00    0.39    0.06    0.09    0.10    0.08    0.06       0
 2014 356    76    1931   0.069    2138   0.076   11101       0   11101     482     965    1452    2693    5509       0      66      10      20      31       2       3    1276     202     404     607      21      43    9758     271     542     814    2670    5463    0.00    1.28    0.16    0.29    0.42    0.21    0.19    0.00    0.88    0.11    0.20    0.32    0.13    0.12    0.00    0.40    0.06    0.09    0.11    0.08    0.06       0
 2014 357    77    1931   0.069    2138   0.076   11101       0   11101     482     965    1452    2693    5509       0      66      10      20      31       2       3    1276     202     404     607      21      43    9758     271     542     814    2670    5463    0.00    1.30    0.16    0.29    0.43    0.22    0.19    0.00    0.90    0.11    0.20    0.33    0.14    0.13    0.00    0.40    0.06    0.09    0.11    0.08    0.06       0
 2014 358    78    1931   0.069    2138   0.076   11101       0   11101     482     965    1452    2693    5509       0      65      10      20      31       2       3    1276     202     403     607      21      43    9758     271     542     814    2670    5463    0.00    1.33    0.17    0.30    0.44    0.22    0.20    0.00    0.93    0.11    0.21    0.34    0.14    0.14    0.00    0.40    0.06    0.09    0.11    0.08    0.06       0
 2014 359    79    1930   0.069    2138   0.076   11101       0   11101     482     965    1452    2693    5509       0      65      10      20      31       2       3    1276     202     403     607      21      43    9758     271     542     814    2670    5463    0.00    1.36    0.17    0.31    0.45    0.22    0.21    0.00    0.95    0.11    0.21    0.35    0.14    0.14    0.00    0.41    0.06    0.09    0.11    0.08    0.06       0
 2014 360    80    1930   0.069    2138   0.076   11100       0   11100     482     965    1452    2693    5509       0      65      10      20      31       2       3    1276     201     403     607      21      43    9758     271     542     814    2670    5463    0.00    1.39    0.17    0.31    0.46    0.23    0.21    0.00    0.98    0.11    0.22    0.35    0.15    0.15    0.00    0.41    0.06    0.09    0.11    0.08    0.07       0
 2014 361    81    1930   0.069    2138   0.076   11100       0   11100     482     965    1452    2693    5509       0      65      10      20      31       2       3    1275     201     403     607      21      43    9758     271     542     814    2670    5463    0.00    1.42    0.17    0.32    0.47    0.23    0.22    0.00    1.01    0.11    0.22    0.36    0.15    0.15    0.00    0.41    0.06    0.10    0.11    0.08    0.07       0
 2014 362    82    1930   0.069    2138   0.076   11100       0   11100     482     965    1452    2693    5509       0      65      10      20      31       2       3    1275     201     403     607      21      43    9758     271     542     814    2670    5463    0.00    1.45    0.17    0.33    0.49    0.24    0.23    0.00    1.04    0.12    0.23    0.37    0.16    0.16    0.00    0.41    0.06    0.10    0.11    0.08    0.07       0
 2014 363    83    1930   0.069    2138   0.076   11100       0   11100     482     965    1451    2693    5509       0      65      10      20      31       2       3    1275     201     403     607      21      43    9758     271     542     814    2670    5463    0.00    1.49    0.18    0.34    0.50    0.24    0.23    0.00    1.07    0.12    0.24    0.39    0.16    0.17    0.00    0.42    0.06    0.10    0.11    0.08    0.07       0
 2014 364    84    1930   0.069    2138   0.076   11100       0   11100     482     965    1451    2693    5509       0      65      10      20      31       2       3    1275     201     403     607      21      43    9758     271     542     814    2670    5463    0.00    1.52    0.18    0.34    0.51    0.25    0.24    0.00    1.10    0.12    0.25    0.40    0.16    0.17    0.00    0.42    0.06    0.10    0.11    0.08    0.07       0
 2014 365    85    1930   0.069    2138   0.076   11100       0   11100     482     965    1451    2693    5509       0      65      10      20      31       2       3    1275     201     403     607      21      43    9758     271     542     814    2670    5463    0.00    1.56    0.18    0.35    0.52    0.25    0.25    0.00    1.13    0.12    0.25    0.41    0.17    0.18    0.00    0.42    0.06    0.10    0.11    0.08    0.07       0
 2015 001    86    1930   0.069    2138   0.076   11100       0   11100     482     965    1451    2693    5509       0      65      10      20      31       2       3    1275     201     403     607      21      43    9758     271     542     814    2670    5463    0.00    1.59    0.19    0.36    0.53    0.26    0.26    0.00    1.17    0.13    0.26    0.42    0.17    0.19    0.00    0.43    0.06    0.10    0.11    0.08    0.07       0
 2015 002    87    1930   0.069    2138   0.076   11100       0   11100     482     965    1451    2693    5509       0      65      10      20      31       2       3    1275     201     403     607      21      43    9758     271     542     814    2670    5463    0.00    1.59    0.19    0.36    0.53    0.26    0.25    0.00    1.16    0.13    0.26    0.42    0.17    0.18    0.00    0.43    0.06    0.10    0.11    0.08    0.07       0
 2015 003    88    1930   0.069    2138   0.076   11099       0   11099     482     965    1451    2693    5509       0      65      10      20      31       2       3    1275     201     403     607      21      43    9758     271     542     814    2670    5463    0.00    1.58    0.19    0.36    0.53    0.25    0.25    0.00    1.16    0.13    0.26    0.42    0.17    0.18    0.00    0.43    0.06    0.10    0.11    0.08    0.07       0
 2015 004    89    1930   0.069    2138   0.076   11099       0   11099     482     965    1451    2693    5509       0      65      10      19      31       2       3    1275     201     403     607      21      43    9758     271     542     814    2670    5463    0.00    1.58    0.19    0.36    0.53    0.25    0.25    0.00    1.15    0.13    0.26    0.42    0.17    0.18    0.00    0.43    0.06    0.10    0.11    0.08    0.07       0
 2015 005    90    1929   0.069    2138   0.076   11099       0   11099     482     965    1451    2693    5509       0      65      10      19      31       2       3    1275     201     403     607      21      43    9758     271     542     814    2670    5463    0.00    1.57    0.18    0.36    0.53    0.25    0.25    0.00    1.14    0.12    0.26    0.42    0.17    0.18    0.00    0.43    0.06    0.10    0.11    0.08    0.07       0
 2015 006    91    1929   0.069    2138   0.076   11099       0   11099     482     965    1451    2693    5509       0      65      10      19      31       2       3    1275     201     403     607      21      43    9758     271     542     814    2670    5463    0.00    1.56    0.18    0.36    0.53    0.25    0.25    0.00    1.14    0.12    0.26    0.41    0.17    0.18    0.00    0.43    0.06    0.10    0.11    0.08    0.07       0
 2015 007    92    1929   0.069    2138   0.076   11099       0   11099     482     965    1451    2693    5509       0      65      10      19      31       2       3    1275     201     403     607      21      43    9758     271     542     814    2670    5463    0.00    1.56    0.18    0.36    0.53    0.25    0.24    0.00    1.13    0.12    0.26    0.41    0.17    0.17    0.00    0.43    0.06    0.10    0.11    0.08    0.07       0
 2015 008    93    1929   0.069    2138   0.076   11099       0   11099     481     965    1451    2693    5509       0      65      10      19      31       2       3    1275     201     403     607      21      43    9758     271     542     814    2670    5463    0.00    1.55    0.18    0.36    0.53    0.25    0.24    0.00    1.12    0.12    0.26    0.41    0.16    0.17    0.00    0.43    0.06    0.10    0.11    0.08    0.07       0
 2015 009    94    1929   0.069    2138   0.076   11099       0   11099     481     965    1451    2693    5509       0      65      10      19      31       2       3    1275     201     403     607      21      43    9758     271     542     814    2670    5463    0.00    1.55    0.18    0.36    0.53    0.25    0.24    0.00    1.12    0.12    0.26    0.41    0.16    0.17    0.00    0.43    0.06    0.10    0.11    0.08    0.07       0
 2015 010    95    1929   0.069    2138   0.076   11099       0   11099     481     965    1451    2693    5509       0      65      10      19      31       2       3    1275     201     403     607      21      43    9758     271     542     814    2670    5463    0.00    1.54    0.17    0.35    0.53    0.25    0.24    0.00    1.12    0.12    0.26    0.41    0.16    0.17    0.00    0.43    0.06    0.10    0.11    0.08    0.07       0
 2015 011    96    1929   0.069    2138   0.076   11098       0   11098     481     965    1451    2693    5509       0      64       9      19      31       2       3    1275     201     403     607      21      43    9758     271     542     814    2670    5463    0.00    1.53    0.17    0.35    0.53    0.25    0.24    0.00    1.10    0.11    0.25    0.41    0.16    0.17    0.00    0.43    0.06    0.10    0.11    0.08    0.07       0
 2015 012    97    1928   0.069    2138   0.076   11098       0   11098     481     964    1451    2693    5509       0      64       9      19      31       2       3    1274     201     403     607      21      43    9758     271     542     814    2670    5463    0.00    1.51    0.16    0.34    0.52    0.24    0.24    0.00    1.08    0.10    0.24    0.41    0.16    0.17    0.00    0.42    0.06    0.10    0.11    0.08    0.07       0
 2015 013    98    1928   0.069    2138   0.076   11097       0   11097     481     964    1451    2693    5509       0      64       9      19      30       2       3    1274     201     403     607      21      43    9758     271     542     814    2670    5463    0.00    1.48    0.16    0.32    0.52    0.24    0.24    0.00    1.05    0.10    0.22    0.41    0.16    0.17    0.00    0.42    0.06    0.10    0.11    0.08    0.07       0
 2015 014    99    1927   0.069    2138   0.076   11097       0   11097     481     964    1451    2693    5509       0      64       9      19      30       2       3    1274     201     403     606      21      43    9758     271     542     814    2670    5462    0.00    1.45    0.15    0.31    0.51    0.24    0.23    0.00    1.03    0.09    0.21    0.40    0.16    0.17    0.00    0.42    0.06    0.10    0.11    0.08    0.07       0
 2015 015   100    1927   0.069    2137   0.076   11096       0   11096     481     963    1451    2693    5509       0      63       9      19      30       2       3    1274     201     403     606      21      43    9758     271     542     814    2670    5462    0.00    1.43    0.15    0.30    0.51    0.24    0.23    0.00    1.01    0.09    0.21    0.39    0.16    0.16    0.00    0.42    0.06    0.10    0.11    0.08    0.07       0
 2015 016   101    1927   0.069    2137   0.076   11096       0   11096     481     963    1451    2693    5509       0      63       9      19      30       2       3    1273     201     403     606      21      43    9758     271     542     814    2669    5462    0.00    1.42    0.14    0.30    0.50    0.24    0.23    0.00    0.99    0.09    0.20    0.39    0.16    0.16    0.00    0.42    0.06    0.10    0.11    0.08    0.07       0
 2015 017   102    1927   0.069    2137   0.076   11095       0   11095     480     963    1451    2693    5509       0      63       9      19      30       2       3    1273     201     403     606      21      43    9758     271     542     814    2669    5462    0.00    1.41    0.14    0.30    0.50    0.24    0.23    0.00    0.98    0.08    0.20    0.38    0.16    0.16    0.00    0.42    0.06    0.10    0.11    0.08    0.07       0
 2015 018   103    1927   0.069    2137   0.076   11095       0   11095     480     963    1450    2693    5509       0      63       9      19      30       2       3    1273     201     402     606      21      43    9758     271     542     814    2669    5462    0.00    1.40    0.14    0.30    0.49    0.24    0.23    0.00    0.98    0.08    0.20    0.38    0.16    0.16    0.00    0.42    0.06    0.10    0.11    0.08    0.07       0
 2015 019   104    1926   0.069    2137   0.076   11095       0   11095     480     963    1450    2693    5508       0      63       9      19      30       2       3    1273     201     402     606      21      43    9758     271     542     814    2669    5462    0.00    1.39    0.14    0.29    0.49    0.24    0.23    0.00    0.97    0.08    0.20    0.38    0.16    0.16    0.00    0.42    0.06    0.10    0.11    0.08    0.07       0
 2015 020   105    1926   0.069    2137   0.076   11095       0   11095     480     963    1450    2693    5508       0      63       9      19      30       2       3    1273     201     402     606      21      43    9758     271     542     814    2669    5462    0.00    1.39    0.14    0.29    0.49    0.24    0.23    0.00    0.97    0.08    0.20    0.37    0.16    0.16    0.00    0.42    0.06    0.10    0.11    0.08    0.07       0
 2015 021   106    1926   0.069    2137   0.076   11094       0   11094     480     963    1450    2693    5508       0      62       9      19      30       2       3    1273     201     402     606      21      43    9758     271     542     814    2669    5462    0.00    1.36    0.13    0.28    0.48    0.24    0.23    0.00    0.94    0.08    0.18    0.36    0.16    0.16    0.00    0.42    0.06    0.10    0.11    0.08    0.07       0
 2015 022   107    1925   0.069    2137   0.076   11093       0   11093     480     962    1450    2693    5508       0      62       9      18      30       2       3    1272     200     402     606      21      43    9758     271     542     814    2669    5462    0.00    1.32    0.13    0.27    0.46    0.24    0.23    0.00    0.90    0.07    0.17    0.34    0.16    0.16    0.00    0.42    0.06    0.10    0.11    0.08    0.07       0
 2015 023   108    1924   0.069    2136   0.076   11092       0   11092     480     962    1449    2693    5508       0      62       9      18      30       2       3    1272     200     402     606      21      43    9758     271     542     814    2669    5462    0.00    1.29    0.13    0.26    0.44    0.24    0.23    0.00    0.87    0.07    0.16    0.33    0.16    0.16    0.00    0.42    0.06    0.10    0.11    0.08    0.07       0
 2015 024   109    1924   0.069    2136   0.076   11091       0   11091     480     962    1449    2693    5508       0      61       9      18      29       2       3    1271     200     402     605      21      43    9758     271     542     814    2669    5462    0.00    1.25    0.12    0.25    0.42    0.24    0.22    0.00    0.84    0.06    0.15    0.31    0.15    0.16    0.00    0.42    0.06    0.10    0.11    0.08    0.07       0
 2015 025   110    1923   0.069    2136   0.076   11090       0   11090     480     961    1448    2693    5508       0      61       9      18      29       2       3    1271     200     402     605      21      43    9758     271     542     814    2669    5462    0.00    1.22    0.12    0.24    0.40    0.24    0.22    0.00    0.81    0.06    0.15    0.29    0.15    0.16    0.00    0.42    0.06    0.10    0.11    0.08    0.07       0
 2015 026   111    1923   0.069    2135   0.076   11089       0   11089     479     961    1448    2693    5508       0      60       9      18      29       2       3    1270     200     401     605      21      43    9758     271     542     814    2669    5462    0.00    1.19    0.11    0.23    0.39    0.23    0.22    0.00    0.78    0.06    0.14    0.28    0.15    0.15    0.00    0.42    0.06    0.09    0.11    0.08    0.07       0
 2015 027   112    1922   0.069    2135   0.076   11088       0   11088     479     961    1447    2693    5508       0      60       9      18      29       2       3    1270     200     401     605      21      43    9758     271     542     814    2669    5462    0.00    1.17    0.11    0.23    0.38    0.23    0.22    0.00    0.76    0.05    0.13    0.26    0.15    0.15    0.00    0.41    0.06    0.09    0.11    0.08    0.07       0
 2015 028   113    1922   0.069    2135   0.076   11088       0   11088     479     961    1447    2693    5508       0      60       9      18      29       2       3    1269     200     401     605      21      43    9758     271     542     814    2669    5462    0.00    1.15    0.11    0.22    0.37    0.23    0.22    0.00    0.74    0.05    0.13    0.25    0.15    0.15    0.00    0.41    0.06    0.09    0.11    0.08    0.07       0
 2015 029   114    1921   0.069    2135   0.076   11087       0   11087     479     960    1447    2693    5508       0      59       8      18      28       2       3    1269     200     401     604      21      43    9758     271     542     814    2669    5462    0.00    1.13    0.11    0.22    0.36    0.23    0.22    0.00    0.72    0.05    0.12    0.25    0.15    0.15    0.00    0.41    0.06    0.09    0.11    0.08    0.07       0
 2015 030   115    1921   0.069    2135   0.076   11087       0   11087     479     960    1447    2693    5508       0      59       8      17      28       2       3    1269     200     401     604      21      43    9758     271     542     814    2669    5462    0.00    1.12    0.11    0.21    0.35    0.23    0.22    0.00    0.71    0.05    0.12    0.24    0.15    0.15    0.00    0.41    0.06    0.09    0.11    0.08    0.07       0
 2015 031   116    1921   0.069    2135   0.076   11087       0   11087     479     960    1446    2693    5508       0      59       8      17      28       2       3    1269     200     401     604      21      43    9758     271     542     814    2669    5462    0.00    1.11    0.10    0.21    0.35    0.23    0.22    0.00    0.70    0.05    0.12    0.24    0.15    0.15    0.00    0.41    0.06    0.09    0.11    0.08    0.07       0
 2015 032   117    1921   0.069    2135   0.076   11086       0   11086     479     960    1446    2693    5508       0      59       8      17      28       2       3    1269     200     401     604      21      43    9758     271     542     814    2669    5462    0.00    1.11    0.10    0.21    0.35    0.23    0.22    0.00    0.69    0.05    0.12    0.24    0.14    0.15    0.00    0.41    0.06    0.09    0.11    0.08    0.07       0
 2015 033   118    1921   0.069    2135   0.076   11086       0   11086     479     960    1446    2693    5508       0      59       8      17      28       2       3    1269     200     401     604      21      43    9758     271     542     814    2669    5462    0.00    1.10    0.10    0.21    0.34    0.23    0.22    0.00    0.69    0.05    0.12    0.23    0.14    0.15    0.00    0.41    0.06    0.09    0.11    0.08    0.07       0
 2015 034   119    1921   0.069    2134   0.076   11086       0   11086     479     960    1446    2693    5508       0      59       8      17      28       2       3    1269     200     401     604      21      43    9758     271     542     814    2669    5462    0.00    1.10    0.10    0.21    0.34    0.23    0.22    0.00    0.69    0.05    0.11    0.23    0.14    0.15    0.00    0.41    0.06    0.09    0.11    0.08    0.07       0
 2015 035   120    1920   0.069    2134   0.076   11086       0   11086     479     960    1446    2693    5508       0      59       8      17      28       2       3    1269     200     401     604      21      43    9758     271     542     814    2669    5462    0.00    1.09    0.10    0.21    0.34    0.23    0.22    0.00    0.68    0.05    0.11    0.23    0.14    0.15    0.00    0.41    0.06    0.09    0.11    0.08    0.07       0
 2015 036   121    1920   0.069    2134   0.076   11086       0   11086     479     960    1446    2693    5508       0      59       8      17      28       2       3    1268     200     401     604      21      43    9758     271     542     814    2669    5462    0.00    1.09    0.10    0.21    0.34    0.22    0.22    0.00    0.68    0.05    0.11    0.23    0.14    0.15    0.00    0.41    0.06    0.09    0.11    0.08    0.07       0
 2015 037   122    1920   0.069    2134   0.076   11086       0   11086     479     960    1446    2693    5508       0      59       8      17      28       2       3    1268     200     401     604      21      43    9758     271     542     814    2669    5462    0.00    1.09    0.10    0.21    0.34    0.22    0.22    0.00    0.68    0.05    0.11    0.23    0.14    0.15    0.00    0.41    0.06    0.09    0.11    0.08    0.07       0
 2015 038   123    1920   0.069    2134   0.076   11086       0   11086     479     960    1446    2693    5508       0      59       8      17      28       2       3    1268     200     401     604      21      43    9757     271     542     814    2669    5462    0.00    1.09    0.10    0.21    0.34    0.22    0.22    0.00    0.68    0.05    0.11    0.23    0.14    0.15    0.00    0.41    0.06    0.09    0.11    0.08    0.07       0
 2015 039   124    1920   0.069    2134   0.076   11086       0   11086     479     960    1446    2693    5508       0      59       8      17      28       2       3    1268     200     401     604      21      43    9757     271     542     814    2669    5462    0.00    1.09    0.10    0.21    0.34    0.22    0.22    0.00    0.67    0.04    0.11    0.23    0.14    0.15    0.00    0.41    0.06    0.09    0.11    0.08    0.07       0
 2015 040   125    1920   0.069    2134   0.076   11086       0   11086     479     960    1446    2693    5508       0      59       8      17      28       2       3    1268     200     401     604      21      43    9757     271     542     814    2669    5462    0.00    1.08    0.10    0.21    0.34    0.22    0.22    0.00    0.67    0.04    0.11    0.23    0.14    0.15    0.00    0.41    0.06    0.09    0.11    0.08    0.07       0
 2015 041   126    1920   0.069    2134   0.076   11086       0   11086     479     960    1446    2693    5508       0      59       8      17      28       2       3    1268     200     401     604      21      43    9757     271     542     814    2669    5462    0.00    1.08    0.10    0.21    0.34    0.22    0.21    0.00    0.67    0.04    0.11    0.23    0.14    0.15    0.00    0.41    0.06    0.09    0.11    0.08    0.07       0
 2015 042   127    1920   0.069    2134   0.076   11085       0   11085     479     960    1446    2693    5508       0      59       8      17      28       2       3    1268     200     401     604      21      43    9757     271     542     814    2669    5462    0.00    1.08    0.10    0.21    0.34    0.22    0.21    0.00    0.67    0.04    0.11    0.23    0.14    0.15    0.00    0.41    0.06    0.09    0.11    0.08    0.07       0
 2015 043   128    1920   0.069    2134   0.076   11085       0   11085     478     960    1446    2693    5508       0      59       8      17      28       2       3    1268     200     401     604      21      43    9757     271     542     814    2669    5462    0.00    1.07    0.10    0.21    0.34    0.22    0.21    0.00    0.66    0.04    0.11    0.23    0.14    0.15    0.00    0.41    0.06    0.09    0.11    0.08    0.07       0
 2015 044   129    1920   0.069    2134   0.076   11085       0   11085     478     960    1446    2693    5508       0      59       8      17      28       2       3    1268     200     401     604      21      43    9757     271     542     814    2669    5462    0.00    1.07    0.10    0.21    0.34    0.22    0.21    0.00    0.66    0.04    0.11    0.23    0.14    0.15    0.00    0.41    0.06    0.09    0.11    0.08    0.07       0
 2015 045   130    1920   0.069    2134   0.076   11085       0   11085     478     960    1446    2693    5508       0      59       8      17      28       2       3    1268     200     401     604      21      43    9757     271     542     814    2669    5462    0.00    1.07    0.10    0.21    0.34    0.22    0.21    0.00    0.66    0.04    0.11    0.23    0.14    0.15    0.00    0.41    0.06    0.09    0.11    0.08    0.07       0
 2015 046   131    1920   0.069    2134   0.076   11085       0   11085     478     960    1446    2693    5508       0      58       8      17      28       2       3    1268     200     401     604      21      43    9757     271     542     814    2669    5462    0.00    1.07    0.09    0.21    0.34    0.22    0.21    0.00    0.66    0.04    0.11    0.23    0.14    0.14    0.00    0.41    0.06    0.09    0.11    0.08    0.07       0
 2015 047   132    1920   0.069    2134   0.076   11085       0   11085     478     960    1446    2693    5508       0      58       8      17      28       2       3    1268     200     401     604      21      43    9757     271     542     814    2669    5462    0.00    1.07    0.09    0.20    0.34    0.22    0.21    0.00    0.66    0.04    0.11    0.23    0.14    0.14    0.00    0.41    0.06    0.09    0.11    0.08    0.07       0
 2015 048   133    1920   0.069    2134   0.076   11085       0   11085     478     960    1446    2693    5508       0      58       8      17      28       2       3    1268     200     401     604      21      43    9757     271     542     814    2669    5462    0.00    1.06    0.09    0.20    0.34    0.22    0.21    0.00    0.65    0.04    0.11    0.22    0.14    0.14    0.00    0.41    0.06    0.09    0.11    0.08    0.07       0
 2015 049   134    1919   0.069    2134   0.076   11084       0   11084     478     960    1446    2693    5508       0      58       8      17      28       2       3    1268     199     401     604      21      43    9757     271     542     814    2669    5462    0.00    1.05    0.09    0.20    0.33    0.22    0.21    0.00    0.64    0.04    0.10    0.22    0.14    0.14    0.00    0.41    0.06    0.09    0.11    0.08    0.07       0
 2015 050   135    1919   0.069    2134   0.076   11084       0   11084     478     959    1446    2693    5508       0      58       8      17      28       2       3    1267     199     400     604      21      43    9757     271     542     814    2669    5462    0.00    1.04    0.09    0.19    0.33    0.22    0.21    0.00    0.63    0.03    0.10    0.22    0.14    0.14    0.00    0.41    0.05    0.09    0.11    0.08    0.07       0
 2015 051   136    1918   0.069    2134   0.076   11083       0   11083     478     959    1446    2693    5508       0      58       8      17      28       2       3    1267     199     400     604      21      43    9757     271     542     814    2669    5462    0.00    1.03    0.09    0.19    0.32    0.22    0.21    0.00    0.62    0.03    0.09    0.21    0.14    0.14    0.00    0.41    0.05    0.09    0.11    0.08    0.07       0
 2015 052   137    1918   0.069    2134   0.076   11083       0   11083     478     959    1445    2693    5508       0      58       8      17      28       2       3    1267     199     400     604      21      43    9757     271     542     814    2669    5462    0.00    1.02    0.09    0.18    0.32    0.22    0.21    0.00    0.61    0.03    0.09    0.21    0.14    0.14    0.00    0.41    0.05    0.09    0.11    0.08    0.07       0
 2015 053   138    1918   0.068    2134   0.076   11083       0   11083     478     959    1445    2693    5508       0      57       8      17      28       2       3    1267     199     400     604      21      43    9757     271     542     814    2669    5462    0.00    1.01    0.08    0.18    0.32    0.22    0.21    0.00    0.61    0.03    0.09    0.21    0.14    0.14    0.00    0.41    0.05    0.09    0.11    0.08    0.07       0
 2015 054   139    1918   0.068    2134   0.076   11082       0   11082     478     959    1445    2693    5508       0      57       8      17      28       2       3    1267     199     400     604      21      43    9757     271     542     814    2669    5462    0.00    1.01    0.08    0.18    0.31    0.22    0.21    0.00    0.60    0.03    0.09    0.20    0.13    0.14    0.00    0.41    0.05    0.09    0.11    0.08    0.07       0
 2015 055   140    1917   0.068    2134   0.076   11082       0   11082     477     959    1445    2693    5508       0      57       8      17      28       2       3    1266     199     400     604      21      43    9757     271     542     814    2669    5462    0.00    1.00    0.08    0.18    0.31    0.22    0.21    0.00    0.59    0.03    0.09    0.20    0.13    0.14    0.00    0.41    0.05    0.09    0.11    0.08    0.07       0
 2015 056   141    1917   0.068    2134   0.076   11082       0   11082     477     958    1445    2693    5508       0      57       8      17      28       2       3    1266     199     400     604      21      43    9757     271     542     814    2669    5462    0.00    0.99    0.08    0.18    0.31    0.22    0.21    0.00    0.59    0.03    0.08    0.20    0.13    0.14    0.00    0.41    0.05    0.09    0.11    0.08    0.07       0
 2015 057   142    1917   0.068    2134   0.076   11081       0   11081     477     958    1445    2693    5508       0      57       8      17      28       2       3    1266     199     400     604      21      43    9757     271     542     814    2669    5462    0.00    0.99    0.08    0.17    0.31    0.22    0.21    0.00    0.58    0.02    0.08    0.20    0.13    0.14    0.00    0.41    0.05    0.09    0.11    0.08    0.07       0
 2015 058   143    1917   0.068    2134   0.076   11081       0   11081     477     958    1445    2693    5508       0      57       8      17      28       2       3    1266     199     400     603      21      43    9757     271     542     814    2669    5462    0.00    0.98    0.08    0.17    0.31    0.22    0.21    0.00    0.58    0.02    0.08    0.20    0.13    0.14    0.00    0.41    0.05    0.09    0.11    0.08    0.07       0
 2015 059   144    1917   0.068    2134   0.076   11081       0   11081     477     958    1445    2693    5508       0      57       8      17      28       2       3    1266     199     400     603      21      43    9757     271     542     814    2669    5462    0.00    0.98    0.08    0.17    0.31    0.22    0.21    0.00    0.58    0.02    0.08    0.20    0.13    0.14    0.00    0.41    0.05    0.09    0.11    0.08    0.07       0
 2015 060   145    1916   0.068    2134   0.076   11081       0   11081     477     958    1445    2693    5508       0      57       8      17      28       2       3    1266     199     400     603      21      43    9757     271     542     814    2669    5462    0.00    0.98    0.08    0.17    0.31    0.22    0.21    0.00    0.57    0.02    0.08    0.20    0.13    0.14    0.00    0.40    0.05    0.09    0.11    0.08    0.07       0
